46.66828021,-35.21823407,1509041854,,,eucl,X,Y,,
43.61233129,-45.96770946,1509041906,0.458392421,0.125377393,0.529901589,,,,
43.1403038,-45.31260593,1509041906,0.472027497,0.655103528,0.871080956,,,,
44.30977224,-45.17938186,1509041906,1.16946844,0.133224076,1.108438914,,,,
44.54783925,-44.44521834,1509041906,0.238067016,0.734163519,0.668232466,,,,
44.29421547,-44.5113305,1509041906,0.253623777,0.066112162,0.512550858,,,,
44.88891827,-44.06263046,1509041906,0.594702799,0.448700038,0.636323164,,,,
44.81898809,-43.97382051,1509041906,0.069930185,0.088809952,0.302026866,,,,
44.852651,-43.58516908,1509041906,0.033662916,0.388651432,0.963124522,,,,
45.80446207,-43.48740047,1509041906,0.951811066,0.097768605,0.87510748,,,,
45.54973769,-42.86059194,1509041906,0.254724375,0.626808533,0.616582507,,,,
45.8405287,-42.84931016,1509041906,0.290791002,0.011281777,0.347176628,,,,
46.02712015,-42.50685764,1509041906,0.186591449,0.342452525,0.335741515,,,,
46.03549467,-42.56477353,1509041906,0.008374527,0.057915895,0.284582644,,,,
45.96460665,-42.22922597,1509041906,0.070888024,0.335547565,0.404423866,,,,
46.37796351,-42.10879176,1509041906,0.413356865,0.120434207,0.293701412,,,,
46.50936791,-42.14698652,1509041906,0.131404401,0.038194755,0.220278271,,,,
46.27555595,-41.91376559,1509041906,0.233811963,0.233220927,0.231485376,,,,
46.51380974,-41.91554376,1509041906,0.238253787,0.001778171,0.24240349,,,,
46.09901375,-41.74765627,1509041906,0.414795984,0.167887486,0.274196382,,,,
46.24824329,-41.84729334,1509041906,0.14922954,0.099637066,0.249001549,,,,
45.88952705,-42.08153016,1509041906,0.358716243,0.234236816,0.576316342,,,,
46.82194751,-41.90210208,1509041906,0.932420459,0.17942808,0.408063303,,,,
46.27963079,-42.20125791,1509041906,0.542316723,0.299155831,0.264120619,,,,
45.99637659,-42.44897147,1509041906,0.283254194,0.247713558,0.284359181,,,,
46.12712965,-42.4412653,1509041906,0.130753061,0.007706166,0.044782437,,,,
46.01146429,-42.49113576,1509041906,0.11566536,0.049870463,0.060315783,,,,
45.93739855,-42.58468077,1509041906,0.074065745,0.093545007,0.072360917,,,,
45.92149694,-42.72127267,1509041906,0.015901606,0.136591903,0.250357775,,,,
45.74928312,-42.38911618,1509041906,0.172213819,0.33215649,0.264663508,,,,
45.31331969,-42.743248,1509041906,0.435963431,0.354131817,0.273997712,,,,
45.66959278,-42.65126918,1509041906,0.356273088,0.091978817,0.11296355,,,,
45.34275454,-42.45022913,1509041906,0.326838238,0.201040053,0.059192827,,,,
44.95692612,-42.65616298,1509041906,0.385828419,0.205933854,0.320166896,,,,
45.04137203,-42.34217625,1509041906,0.084445912,0.313986736,0.206256069,,,,
44.87190744,-42.21610809,1509041906,0.169464589,0.126068163,0.10453189,,,,
44.59829656,-42.33320599,1509041906,0.273610884,0.117097908,0.114883432,,,,
44.22584242,-42.27465903,1509041906,0.372454141,0.05854696,0.103743534,,,,
44.51462087,-42.15478426,1509041906,0.288778455,0.119874773,0.593308834,,,,
43.63312142,-42.3010633,1509041906,0.881499458,0.146279039,0.867491088,,,,
43.71579749,-42.78560552,1509041906,0.082676069,0.484542223,0.037511136,,,,
43.83541872,-42.30755483,1509041906,0.119621236,0.478050695,0.137920121,,,,
43.6309439,-42.67687729,1509041906,0.204474819,0.369322458,0.320101855,,,,
43.47851133,-42.62339783,1509041906,0.152432576,0.053479455,0.135950811,,,,
43.4444732,-42.74370078,1509041906,0.034038132,0.120302945,0.059794506,,,,
43.52975264,-42.65421521,1509041906,0.085279444,0.089485565,0.085351844,,,,
43.39416966,-42.49577682,1509041907,0.135582974,0.158438391,0.102878568,,,,
43.42773065,-42.32409028,1509041907,0.033560985,0.171686543,0.063345087,,,,
43.34310281,-42.18988409,1509041907,0.084627836,0.134206191,0.10631996,,,,
43.27339638,-42.16094558,1509041907,0.069706435,0.028938505,0.628530101,,,,
42.63214609,-41.87049664,1509041907,0.641250293,0.290448937,0.372438299,,,,
42.30427252,-41.78130702,1509041907,0.327873565,0.089189619,0.22153157,,,,
42.49444001,-41.51858564,1509041907,0.190167494,0.262721386,0.364780043,,,,
41.97837932,-41.6174226,1509041907,0.516060691,0.098836963,0.468746251,,,,
42.0652871,-41.33003637,1509041907,0.086907779,0.287386232,0.181056971,,,,
41.82742352,-40.94268028,1509041907,0.237863584,0.387356088,0.330763069,,,,
41.37058943,-40.80322765,1509041907,0.456834089,0.139452627,0.412284262,,,,
41.42115661,-41.01286227,1509041907,0.05056718,0.209634619,0.574823942,,,,
40.81677207,-40.64925072,1509041907,0.604384541,0.363611552,0.292813849,,,,
40.10113706,-40.7420057,1509041907,0.715635009,0.092754978,0.514268555,,,,
40.38510338,-40.36972562,1509041907,0.283966315,0.372280084,0.338286247,,,,
39.89239159,-40.47580481,1509041907,0.492711789,0.106079197,0.383355486,,,,
39.77576943,-40.444009,1509041907,0.116622162,0.03179581,0.687694947,,,,
39.03204455,-40.1299606,1509041907,0.743724875,0.314048407,0.696964763,,,,
39.10582912,-40.00810966,1509041907,0.073784569,0.121850938,0.279025422,,,,
39.45183208,-40.19121689,1509041907,0.34600296,0.183107229,0.135944368,,,,
39.23021463,-40.42917952,1509041907,0.221617447,0.237962632,0.199831114,,,,
38.87246939,-40.52084896,1509041907,0.35774524,0.09166944,0.484314363,,,,
38.03150572,-40.39661649,1509041907,0.840963671,0.124232468,0.793109351,,,,
38.08714434,-40.41000218,1509041907,0.055638621,0.013385687,0.293256421,,,,
38.07718338,-40.71306506,1509041907,0.009960966,0.303062887,0.41598015,,,,
37.68353441,-40.85543258,1509041907,0.393648968,0.142367515,0.40502791,,,,
36.88545272,-41.01974969,1509041907,0.798081685,0.164317114,0.720563414,,,,
36.96475604,-41.13337868,1509041907,0.079303314,0.113628984,0.145094654,,,,
36.99222242,-41.38252663,1509041907,0.027466381,0.249147953,0.842523727,,,,
36.12234036,-41.64516729,1509041907,0.869882061,0.262640664,0.737061575,,,,
35.97477828,-42.05448315,1509041907,0.147562082,0.409315855,0.321244118,,,,
36.26335913,-41.93380459,1509041907,0.288580856,0.120678559,0.178280269,,,,
35.79736586,-41.79555649,1509041907,0.465993273,0.138248096,0.252857674,,,,
36.01649492,-41.60258121,1509041907,0.219129063,0.192975285,0.500325399,,,,
36.7015854,-41.5918296,1509041907,0.685090473,0.010751605,0.560831238,,,,
36.33489166,-41.11939067,1509041907,0.366693733,0.472438938,0.346038059,,,,
36.43390591,-40.86624612,1509041907,0.099014245,0.253144547,0.21340565,,,,
36.63165581,-40.80229259,1509041907,0.197749905,0.06395353,0.222332254,,,,
36.356401,-40.52995331,1509041907,0.275254814,0.272339278,0.236343367,,,,
36.83013839,-40.38592169,1509041907,0.473737389,0.144031623,0.126586342,,,,
36.42662424,-40.42463096,1509041907,0.403514144,0.03870927,0.550174225,,,,
37.37513589,-40.31062623,1509041907,0.948511641,0.114004729,0.414713471,,,,
36.83764482,-40.14140055,1509041907,0.53749107,0.169225676,0.549840469,,,,
36.83053402,-40.11716214,1509041907,0.007110795,0.024238416,0.584832727,,,,
37.35408781,-39.81848621,1509041907,0.523553794,0.298675926,0.513462393,,,,
37.28582151,-39.87976599,1509041907,0.068266306,0.061279776,0.047848767,,,,
37.17979465,-39.9704336,1509041907,0.106026861,0.090667614,0.480670785,,,,
37.29862009,-39.39926562,1509041907,0.118825443,0.571167978,0.443426306,,,,
37.51403453,-39.53765484,1509041908,0.215414436,0.138389218,0.298636969,,,,
38.02771722,-39.38443036,1509041908,0.513682695,0.153224478,0.16661843,,,,
38.45714115,-39.68139823,1509041908,0.429423929,0.296967866,0.254190483,,,,
38.98567499,-39.7442934,1509041908,0.528533842,0.06289517,0.181967568,,,,
39.33477888,-39.71168168,1509041908,0.349103887,0.032611722,0.43265653,,,,
38.73671181,-39.32522111,1509041908,0.598067065,0.386460572,0.393722073,,,,
39.44338574,-40.090128,1509041908,0.706673927,0.764906897,0.889742022,,,,
39.26547932,-40.04079485,1509041908,0.177906418,0.049333149,0.871619649,,,,
40.09520421,-40.66879327,1509041908,0.829724886,0.627998421,0.681893175,,,,
40.33832433,-40.94912353,1509041908,0.24312012,0.280330259,0.604021292,,,,
40.99816378,-41.66670283,1509041908,0.659839449,0.717579297,0.546690252,,,,
40.27166623,-41.84167091,1509041908,0.726497545,0.174968083,0.770396126,,,,
40.86007255,-42.77455786,1509041908,0.588406322,0.932886947,0.991563335,,,,
40.9651671,-42.841646,1509041908,0.105094548,0.067088139,0.207523794,,,,
41.27082039,-42.96204751,1509041908,0.305653291,0.120401512,0.210122006,,,,
41.16625367,-43.14340351,1509041908,0.104566723,0.181356001,0.165796774,,,,
41.1357855,-43.11036465,1509041908,0.030468166,0.033038861,0.159912145,,,,
40.94569071,-43.06777417,1509041908,0.190094794,0.04259048,1.155087159,,,,
42.1860354,-43.59119882,1509041908,1.240344694,0.523424645,1.173931998,,,,
42.27136823,-43.90470937,1509041908,0.085332827,0.313510556,0.206147358,,,,
41.98221252,-44.24909008,1509041908,0.28915571,0.344380703,0.449676654,,,,
41.98221252,-44.24909008,1509041908,0,0,0.412121857,,,,
42.11768825,-44.63830821,1509041908,0.135475725,0.389218131,0.611149147,,,,
42.86134378,-45.08769774,1509041908,0.743655535,0.44938953,0.423066562,,,,
42.16743718,-45.11695591,1509041908,0.693906602,0.02925817,0.322336667,,,,
42.56018016,-45.26111142,1509041908,0.39274298,0.144155515,0.063015184,,,,
42.20742821,-45.35656755,1509041908,0.352751945,0.095456126,0.21892038,,,,
42.7599821,-45.54149612,1509041908,0.552553884,0.184928569,0.469280091,,,,
42.64274714,-45.55114994,1509041908,0.117234959,0.009653821,0.108164291,,,,
42.60620721,-45.46946955,1509041908,0.03653993,0.081680387,0.208710883,,,,
42.36885915,-45.33090045,1509041908,0.237348063,0.138569106,0.106988297,,,,
42.50668986,-45.43019115,1509041908,0.137830715,0.099290702,0.281500025,,,,
42.49186726,-45.07769842,1509041908,0.0148226,0.352492732,1.072462407,,,,
41.45838439,-45.06062611,1509041908,1.033482873,0.017072306,0.457681001,,,,
42.04968252,-44.92546673,1509041908,0.591298137,0.135159383,0.449855836,,,,
41.90813792,-45.07021953,1509041908,0.141544605,0.144752806,0.533752499,,,,
41.33047172,-44.61774983,1509041908,0.577666195,0.452469704,0.596271684,,,,
41.22454871,-44.52996943,1509041908,0.105923011,0.087780399,0.163836172,,,,
40.95536521,-44.60402753,1509041908,0.269183507,0.074058095,0.815239522,,,,
39.97859374,-45.0829742,1509041908,0.976771462,0.478946679,1.022985,,,,
39.97997603,-44.91243351,1509041908,0.001382281,0.170540689,0.178612841,,,,
39.83800962,-45.19314975,1509041908,0.141966404,0.280716237,0.041958328,,,,
39.73058044,-44.93625958,1509041908,0.107429177,0.256890175,0.12775894,,,,
39.6323336,-44.55194087,1509041908,0.098246845,0.38431871,0.580100489,,,,
39.00466931,-44.40475872,1509041908,0.627664289,0.147182151,0.275221089,,,,
39.49180905,-44.788583,1509041908,0.487139735,0.383824281,0.371401975,,,,
39.12776192,-44.75516938,1509041908,0.364047121,0.033413614,0.495145982,,,,
39.97662691,-44.8891871,1509041908,0.848864981,0.134017719,0.799519644,,,,
40.02995881,-44.94346284,1509041909,0.053331904,0.054275738,0.220174904,,,,
40.30172836,-44.91679117,1509041909,0.271769546,0.02667167,0.063907006,,,,
40.60817784,-44.83644076,1509041909,0.306449482,0.080350413,0.656872067,,,,
40.37054976,-45.57004803,1509041909,0.237628075,0.733607273,0.708176373,,,,
40.85656609,-45.64046826,1509041909,0.486016329,0.070420233,0.402569742,,,,
40.46174726,-46.10299233,1509041909,0.394818832,0.462524063,0.437160771,,,,
40.62360225,-46.19560101,1509041909,0.161854992,0.092608683,0.266543183,,,,
41.04869961,-46.33002741,1509041909,0.425097365,0.134426402,0.608099938,,,,
41.23012126,-47.02159624,1509041909,0.181421644,0.691568825,0.322751782,,,,
41.08508329,-47.39247059,1509041909,0.145037971,0.370874358,0.21315689,,,,
41.18188051,-47.97097127,1509041909,0.096797221,0.57850068,0.453373961,,,,
41.50364939,-48.15585323,1509041909,0.321768884,0.184881957,0.282514974,,,,
41.43377469,-48.46865717,1509041909,0.069874706,0.312803941,0.415437798,,,,
41.87560062,-48.59641828,1509041909,0.441825933,0.127761111,0.363785701,,,,
41.72646784,-48.25262303,1509041909,0.149132776,0.343795256,0.766833818,,,,
42.58900753,-48.87763828,1509041909,0.862539686,0.62501525,0.94360787,,,,
42.67477699,-48.78836907,1509041909,0.085769456,0.089269209,0.359769882,,,,
42.23287334,-48.75011756,1509041909,0.441903648,0.038251513,0.333718073,,,,
42.69289274,-49.12159508,1509041909,0.4600194,0.371477519,0.39404154,,,,
42.93367044,-49.07753443,1509041909,0.240777698,0.044060642,0.172292966,,,,
43.01737333,-49.19239319,1509041909,0.083702896,0.114858755,0.457239567,,,,
43.55828558,-49.31250891,1509041909,0.540912243,0.120115719,0.551112051,,,,
43.30507605,-49.90267956,1509041909,0.253209524,0.590170651,0.360934682,,,,
43.67753505,-49.65317503,1509041909,0.372459002,0.249504528,0.306838253,,,,
43.60932753,-49.86292086,1509041909,0.068207527,0.209745834,0.448354985,,,,
44.1194929,-49.72864329,1509041909,0.51016537,0.134277576,0.387834986,,,,
43.82997732,-50.18187171,1509041909,0.289515576,0.453228426,0.118237567,,,,
43.42292684,-50.62222892,1509041909,0.407050481,0.440357206,0.521805759,,,,
43.32051734,-50.63894108,1509041909,0.1024095,0.016712162,0.102866218,,,,
43.52490306,-50.6691554,1509041909,0.204385725,0.030214322,0.748600972,,,,
