-0.007955264,-19.8555907782,1506365255.4243,Time Diff,X dist,Y dist
-4.2352372797,-18.8680162178,1506365343.96099,0.0199971199,0.0589783625,0.1891805801
-4.3308065539,-18.5949275811,1506365343.98225,0.0212540627,0.0955692741,0.2730886367
-4.3827302452,-18.321244134,1506365344.00351,0.0212578773,0.0519236913,0.2736834471
-4.5529994053,-17.9714649647,1506365344.02231,0.0188031197,0.1702691601,0.3497791693
-4.3049726796,-17.335196249,1506365344.04462,0.0223069191,0.2480267257,0.6362687157
-3.9043389213,-16.2877081603,1506365344.06351,0.0188930035,0.4006337584,1.0474880887
-3.3834041229,-15.8871502935,1506365344.08352,0.0200150013,0.5209347984,0.4005578668
-3.0543438983,-15.6600851312,1506365344.10359,0.0200629234,0.3290602246,0.2270651622
-3.0788593361,-15.1151518069,1506365344.1235,0.0199179649,0.0245154379,0.5449333243
-3.2786454642,-15.0629547156,1506365344.14474,0.0212390423,0.1997861281,0.0521970913
-2.8747429161,-14.8589595006,1506365344.16474,0.0199940205,0.4039025482,0.203995215
-2.6160568446,-15.0410476289,1506365344.18474,0.0200049877,0.2586860715,0.1820881284
-2.7980473831,-15.0354570873,1506365344.20474,0.0199940205,0.1819905385,0.0055905416
-2.8911959923,-15.4943824513,1506365344.22608,0.0213389397,0.0931486092,0.458925364
-2.7929154285,-15.3746250993,1506365344.24474,0.018666029,0.0982805638,0.119757352
-2.81879209,-15.228828298,1506365344.26475,0.0200080872,0.0258766615,0.1457968013
-2.7687173599,-15.539038365,1506365344.28475,0.0200059414,0.05007473,0.310210067
-2.4127630599,-15.4893869041,1506365344.30595,0.0211920738,0.3559543,0.0496514609
-2.4345302319,-15.5405142795,1506365344.32603,0.0200848579,0.0217671719,0.0511273754
-2.3097742663,-15.3786798494,1506365344.35605,0.0300190449,0.1247559656,0.1618344301
-1.9292924672,-15.5164437309,1506365344.37603,0.0199780464,0.3804817991,0.1377638815
-2.3593068919,-15.5401634604,1506365344.39731,0.0212790966,0.4300144248,0.0237197294
-2.5822404727,-15.6300138476,1506365344.41727,0.0199577808,0.2229335808,0.0898503872
-2.7603649751,-15.7254481624,1506365344.44724,0.0299720764,0.1781245024,0.0954343148
-2.8302415195,-16.2627279019,1506365344.46975,0.0225119591,0.0698765444,0.5372797395
-3.1161736469,-16.277118397,1506365344.48974,0.0199940205,0.2859321274,0.014390495
-2.9360865179,-16.3925974369,1506365344.5085,0.0187540054,0.180087129,0.1154790399
-3.0149272593,-16.307931528,1506365344.54099,0.0324969292,0.0788407413,0.0846659089
-3.4194233718,-16.2961066272,1506365344.55975,0.0187540054,0.4044961125,0.0118249008
-3.3427307587,-16.503556606,1506365344.58099,0.0212440491,0.0766926132,0.2074499788
-3.6499631808,-16.3457384858,1506365344.60225,0.0212581158,0.3072324221,0.1578181202
-3.7936471418,-16.4227601503,1506365344.63225,0.0299968719,0.143683961,0.0770216645
-4.3034472219,-16.3680087553,1506365344.65227,0.0200171471,0.5098000801,0.054751395
-4.2598129991,-16.3947742689,1506365344.67098,0.0187189579,0.0436342228,0.0267655136
-4.4324288727,-16.5559299642,1506365344.691,0.0200140476,0.1726158736,0.1611556953
-4.4708096457,-16.6516165228,1506365344.71099,0.0199940205,0.038380773,0.0956865586
-4.9647800607,-16.5895784006,1506365344.7335,0.0225028992,0.493970415,0.0620381223
-4.7287952603,-16.401537542,1506365344.7535,0.0200009346,0.2359848004,0.1880408585
-4.9086799968,-16.4164121799,1506365344.77225,0.0187520981,0.1798847365,0.0148746379
-4.9323630844,-16.4551666197,1506365344.79227,0.0200190544,0.0236830877,0.0387544398
-5.1316774198,-16.3320632974,1506365344.81476,0.0224950314,0.1993143353,0.1231033223
-5.5951167803,-16.0118720854,1506365344.85226,0.0374929905,0.4634393605,0.320191212
-5.6111781106,-15.8134970785,1506365344.87348,0.0212268829,0.0160613303,0.1983750069
-5.5900197194,-15.5634781421,1506365344.89474,0.0212581158,0.0211583912,0.2500189365
-6.0798586405,-15.4006743582,1506365344.91474,0.0199959278,0.4898389211,0.1628037839
-5.7881761669,-15.16950847,1506365344.93474,0.0200018883,0.2916824736,0.2311658881
-6.0750984715,-14.7076090824,1506365344.95474,0.0200061798,0.2869223046,0.4618993876
-6.0613817177,-14.4740792526,1506365344.97474,0.0199959278,0.0137167538,0.2335298299
-5.5700275053,-14.2587805714,1506365344.99599,0.0212469101,0.4913542124,0.2152986812
-6.1099665691,-14.0070761926,1506365345.01474,0.0187499523,0.5399390638,0.2517043787
-6.0557993029,-13.7556760996,1506365345.036,0.0212600231,0.0541672662,0.2514000931
-6.2149691431,-13.5802196049,1506365345.05598,0.0199861526,0.1591698402,0.1754564947
-6.6902371153,-13.2770953453,1506365345.07746,0.0214738846,0.4752679723,0.3031242595
-6.4587225545,-13.259490045,1506365345.09604,0.0185790062,0.2315145608,0.0176053003
-6.4751721011,-12.9105728272,1506365345.11727,0.0212371349,0.0164495465,0.3489172178
-6.4469146442,-12.6210238066,1506365345.13602,0.0187478065,0.0282574568,0.2895490206
-6.707968779,-12.3872947037,1506365345.15602,0.0200002193,0.2610541348,0.2337291029
-6.9938196919,-12.3533545538,1506365345.17728,0.0212547779,0.2858509128,0.0339401499
-6.3220347283,-12.3671827594,1506365345.19722,0.019944191,0.6717849636,0.0138282056
-6.695117832,-12.1501017755,1506365345.21854,0.0213158131,0.3730831037,0.217080984
-6.3260357819,-11.9130117929,1506365345.23977,0.0212321281,0.36908205,0.2370899825
-6.0956094183,-11.8450400362,1506365345.25853,0.0187609196,0.2304263637,0.0679717567
-6.1154174677,-11.7954527673,1506365345.2773,0.0187661648,0.0198080494,0.0495872689
-5.7128651214,-11.9380047392,1506365345.29728,0.0199887753,0.4025523463,0.1425519719
-5.4349709454,-11.8753507014,1506365345.31977,0.0224831104,0.2778941759,0.0626540378
-5.2539678258,-11.9388099305,1506365345.33852,0.0187549591,0.1810031196,0.0634592291
-5.2381120065,-11.8791251807,1506365345.35852,0.0199980736,0.0158558193,0.0596847498
-4.8837947371,-11.9122824368,1506365345.37852,0.0200009346,0.3543172694,0.033157256
-4.631578577,-11.941920683,1506365345.39852,0.0199980736,0.2522161601,0.0296382462
-4.5394113213,-11.8566836806,1506365345.41851,0.01998806,0.0921672557,0.0852370024
-4.5602556324,-11.7235678227,1506365345.43854,0.0200338364,0.0208443111,0.1331158578
-4.1745548132,-11.3386199166,1506365345.45866,0.0201201439,0.3857008192,0.3849479061
-4.1475186095,-11.1867654008,1506365345.47976,0.0210978985,0.0270362037,0.1518545158
-3.5356874123,-11.0797510502,1506365345.49977,0.0200130939,0.6118311972,0.1070143506
-3.7337428198,-10.7363947663,1506365345.52105,0.0212779045,0.1980554075,0.3433562839
-3.2992492973,-10.1245778361,1506365345.53973,0.0186829567,0.4344935225,0.6118169301
-3.4729439222,-9.6698392251,1506365345.55974,0.0200090408,0.1736946249,0.4547386111
-3.4703286705,-9.1014988064,1506365345.57979,0.020045042,0.0026152517,0.5683404187
-3.221461992,-8.654132195,1506365345.60102,0.0212318897,0.2488666786,0.4473666113
-3.4365359198,-8.1110953967,1506365345.62102,0.020001173,0.2150739279,0.5430367983
-3.3575834436,-7.7112851798,1506365345.64102,0.0199949741,0.0789524763,0.3998102169
-2.7225259141,-7.4080023926,1506365345.67102,0.0300018787,0.6350575295,0.3032827872
-2.6220190964,-7.2197179664,1506365345.69227,0.0212540627,0.1005068177,0.1882844262
-2.8217799961,-7.1310855793,1506365345.71353,0.0212609768,0.1997608997,0.0886323871
-2.4445938816,-7.0729135083,1506365345.73229,0.0187540054,0.3771861145,0.0581720709
-2.3175668838,-7.0604132249,1506365345.75352,0.0212290287,0.1270269979,0.0125002834
-2.6197689545,-6.9698541956,1506365345.77229,0.0187790394,0.3022020707,0.0905590294
-2.3389149625,-7.0671707247,1506365345.79228,0.0199809074,0.280853992,0.0973165292
-2.6767776528,-6.9803338402,1506365345.81475,0.0224790573,0.3378626903,0.0868368846
-2.0359425521,-7.2041893853,1506365345.83364,0.0188879967,0.6408351007,0.2238555451
-2.0326374267,-7.2498393276,1506365345.85357,0.0199260712,0.0033051254,0.0456499423
-2.3654585681,-7.565534682,1506365345.87353,0.0199658871,0.3328211414,0.3156953544
-2.1536822894,-7.6793588567,1506365345.89352,0.0199861526,0.2117762787,0.1138241748
-2.0808180535,-8.3759068275,1506365345.91602,0.0224997997,0.0728642359,0.6965479708
-1.9525111041,-8.5184114814,1506365345.93479,0.0187661648,0.1283069494,0.1425046539
-2.2373283191,-8.9526184151,1506365345.95605,0.0212600231,0.284817215,0.4342069337
-1.878166925,-9.3809257791,1506365345.97478,0.0187299252,0.3591613941,0.428307364
-1.2583303682,-10.8155136037,1506365345.99601,0.0212359428,0.6198365568,1.4345878246
-1.047786905,-11.653426428,1506365346.01597,0.0199620724,0.2105434632,0.8379128243
-1.0690123125,-12.2522445507,1506365346.03596,0.0199809074,0.0212254075,0.5988181227
-1.1190481847,-12.6388514873,1506365346.05601,0.0200500488,0.0500358722,0.3866069366
-0.8410333309,-13.0325999273,1506365346.07604,0.0200359821,0.2780148538,0.39374844
-1.5278036388,-13.4021959663,1506365346.0973,0.0212581158,0.6867703079,0.369596039
-1.1164204797,-13.9174122007,1506365346.11851,0.0212090015,0.4113831591,0.5152162344
-1.1901082865,-14.3595426432,1506365346.1385,0.0199959278,0.0736878068,0.4421304425
-1.4583726555,-15.1290769542,1506365346.15727,0.0187659264,0.268264369,0.769534311
-1.6328014421,-15.3139760492,1506365346.17852,0.0212540627,0.1744287866,0.1848990949
-1.4558270046,-15.6993115443,1506365346.1985,0.0199799538,0.1769744374,0.3853354951
-1.6856825157,-15.7750303949,1506365346.21853,0.0200209618,0.2298555111,0.0757188506
-1.9160326021,-15.7741944767,1506365346.23853,0.020001173,0.2303500863,0.0008359182
-1.8165282659,-15.896216184,1506365346.25848,0.0199530125,0.0995043362,0.1220217073
-1.7661087774,-15.7887962907,1506365346.27977,0.0212929249,0.0504194886,0.1074198933
-2.1237172276,-15.7419604925,1506365346.29975,0.0199730396,0.3576084503,0.0468357982
-1.8417226919,-15.9077561432,1506365346.31974,0.0199899673,0.2819945357,0.1657956507
-2.0193404416,-15.9191872108,1506365346.33973,0.0199930668,0.1776177497,0.0114310677
-2.1734739146,-16.03364745,1506365346.36098,0.0212469101,0.154133473,0.1144602392
-2.6816738439,-15.8069452065,1506365346.37973,0.0187549591,0.5081999292,0.2267022436
-2.6560618087,-15.4392702291,1506365346.40098,0.0212490559,0.0256120352,0.3676749773
-3.1712701308,-14.9688703764,1506365346.42221,0.0212328434,0.5152083222,0.4703998527
-3.4528474032,-14.7954483689,1506365346.44109,0.0188732147,0.2815772724,0.1734220075
-3.5630331953,-14.358092116,1506365346.46096,0.0198748112,0.110185792,0.4373562529
-4.2260324106,-13.6712279483,1506365346.48099,0.020026207,0.6629992154,0.6868641677
-4.4075904168,-13.5310032428,1506365346.50098,0.019993782,0.1815580061,0.1402247055
-4.4791018095,-13.1476067543,1506365346.52348,0.0225040913,0.0715113927,0.3833964884
-4.7531949326,-13.0399597896,1506365346.5435,0.0200119019,0.2740931231,0.1076469647
-5.4409042642,-12.862767512,1506365346.56227,0.0187740326,0.6877093317,0.1771922777
-5.2140893614,-12.8004955307,1506365346.58228,0.0200099945,0.2268149029,0.0622719813
-5.6531612677,-12.8801968782,1506365346.60233,0.020045042,0.4390719063,0.0797013475
-5.565622219,-12.8180804328,1506365346.61982,0.0174930096,0.0875390487,0.0621164454
-5.8056325627,-13.0445894998,1506365346.63733,0.0175130367,0.2400103437,0.226509067
-5.6248910516,-12.916237823,1506365346.65607,0.0187380314,0.1807415111,0.1283516768
-5.6248910516,-12.916237823,1506365346.67348,0.0174129009,0,0
-5.8584016318,-13.0474133773,1506365346.69472,0.0212340355,0.2335105803,0.1311755543
-6.1195416587,-12.9784371733,1506365346.71597,0.0212581158,0.2611400268,0.068976204
-5.9090441347,-12.9669117328,1506365346.73598,0.0200068951,0.2104975239,0.0115254405
-5.795791866,-13.1073137688,1506365346.75472,0.0187439919,0.1132522687,0.140402036
-6.1796465194,-12.7960667793,1506365346.77474,0.0200130939,0.3838546534,0.3112469895
-5.8969372644,-12.6985547263,1506365346.79472,0.0199840069,0.2827092551,0.097512053
-6.1803097033,-12.4512356943,1506365346.81474,0.020018816,0.2833724389,0.2473190319
-6.2484915984,-12.3684117458,1506365346.83599,0.0212490559,0.0681818951,0.0828239486
-6.1330830346,-12.0817084209,1506365346.85599,0.0200009346,0.1154085638,0.2867033249
-6.0173181707,-11.9247700264,1506365346.87599,0.0199990273,0.1157648638,0.1569383945
-5.9352879266,-11.6574226861,1506365346.89596,0.0199680328,0.0820302441,0.2673473402
-5.6413000333,-11.8133576624,1506365346.916,0.0200459957,0.2939878934,0.1559349763
-5.5251892233,-11.9772973754,1506365346.93596,0.0199589729,0.1161108099,0.163939713
-5.2860764236,-11.8900888518,1506365346.95598,0.0200140476,0.2391127997,0.0872085235
-5.006287518,-11.9857640074,1506365346.97603,0.0200500488,0.2797889056,0.0956751556
-5.1054301094,-11.9533984525,1506365346.996,0.0199680328,0.0991425914,0.032365555
-4.8525549396,-12.0333996829,1506365347.01603,0.0200350285,0.2528751699,0.0800012304
-4.3736083954,-12.3548975492,1506365347.03604,0.0200138092,0.4789465442,0.3214978662
-3.9609163278,-12.4753103376,1506365347.05602,0.0199770927,0.4126920676,0.1204127885
-4.0982760519,-12.462099164,1506365347.07732,0.0213010311,0.137359724,0.0132111736
-3.9466160398,-12.6595001133,1506365347.09738,0.0200529099,0.1516600121,0.1974009493
-3.5577557556,-12.8959121943,1506365347.11853,0.0211560726,0.3888602842,0.236412081
-3.0761796523,-12.810279785,1506365347.13732,0.0187900066,0.4815761033,0.0856324094
-3.1770712574,-13.192523881,1506365347.1573,0.0199770927,0.1008916051,0.3822440961
-2.9945771947,-13.3267090236,1506365347.17729,0.0199959278,0.1824940627,0.1341851426
-2.454526903,-13.8132902192,1506365347.19855,0.0212519169,0.5400502917,0.4865811956
-2.2481000876,-14.1755865661,1506365347.21727,0.0187261105,0.2064268154,0.3622963469
-2.1752980742,-14.016117909,1506365347.23733,0.020056963,0.0728020134,0.1594686571
-1.8734735796,-14.2038068302,1506365347.25855,0.0212199688,0.3018244946,0.1876889212
-1.7168818767,-14.9333388431,1506365347.27845,0.0199041367,0.1565917029,0.7295320129
-1.9674188379,-15.2110420204,1506365347.2997,0.0212450027,0.2505369612,0.2777031773
-1.0768853431,-15.4762012345,1506365347.31845,0.0187549591,0.8905334948,0.265159214
-1.2535524112,-15.8249849271,1506365347.33972,0.0212669373,0.1766670681,0.3487836926
-1.1236222703,-16.4319206077,1506365347.35845,0.0187330246,0.1299301409,0.6069356806
-0.8656684933,-16.3675341149,1506365347.38097,0.0225160122,0.257953777,0.0643864928
-0.661094072,-16.5635175402,1506365347.41098,0.0300140381,0.2045744212,0.1959834253
-0.5839768214,-16.740033744,1506365347.42971,0.0187218189,0.0771172506,0.1765162038
-0.3538625841,-16.7057535377,1506365347.44972,0.0200130939,0.2301142374,0.0342802062
-0.3292489955,-16.9092439742,1506365347.47097,0.0212519169,0.0246135886,0.2034904365
-0.0715456607,-17.2632170252,1506365347.49096,0.0199890137,0.2577033348,0.353973051
-0.1727319392,-17.4446153888,1506365347.51225,0.021294117,0.1011862785,0.1813983636
-0.2241465072,-17.4753526432,1506365347.53098,0.018725872,0.051414568,0.0307372545
-0.2979074751,-17.6731964006,1506365347.55096,0.0199840069,0.0737609679,0.1978437573
-0.4228472919,-17.9841402667,1506365347.57228,0.0213141441,0.1249398168,0.3109438661
-0.4722607981,-17.9859293094,1506365347.59225,0.0199730396,0.0494135062,0.0017890427
-0.778686051,-17.9625048174,1506365347.61226,0.0200068951,0.3064252529,0.023424492
-1.1121261503,-17.930400779,1506365347.63226,0.0200030804,0.3334400992,0.0321040384
-1.4476370431,-17.638999267,1506365347.65217,0.0199139118,0.3355108928,0.291401512
-1.3442221829,-17.5732365211,1506365347.67223,0.0200600624,0.1034148602,0.0657627458
-1.5735448421,-17.4500170042,1506365347.69349,0.0212509632,0.2293226592,0.123219517
-1.6270842606,-17.6582502298,1506365347.71225,0.01876688,0.0535394185,0.2082332256
-1.9024744918,-17.4757239334,1506365347.73225,0.0199961662,0.2753902312,0.1825262964
-1.9282023324,-17.2372295223,1506365347.75229,0.0200419426,0.0257278406,0.2384944111
-2.1869329332,-17.26064881,1506365347.77214,0.019851923,0.2587306008,0.0234192877
-2.2616475443,-16.9029287154,1506365347.79465,0.0225031376,0.0747146111,0.3577200946
-2.1353718252,-16.8728499075,1506365347.8136,0.0189549923,0.1262757191,0.0300788079
-2.2665883289,-16.8806270794,1506365347.8336,0.0199959278,0.1312165037,0.0077771719
-2.345574142,-17.0772156716,1506365347.85352,0.0199201107,0.0789858131,0.1965885922
-2.4436427091,-17.245471484,1506365347.87597,0.0224490166,0.0980685671,0.1682558124
-2.7481893676,-17.3529096768,1506365347.89471,0.0187408924,0.3045466585,0.1074381929
-2.5412806094,-17.3329123693,1506365347.91596,0.0212509632,0.2069087582,0.0199973075
-2.6483411631,-17.1912284484,1506365347.93471,0.0187499523,0.1070605537,0.1416839209
-2.5677053776,-17.1787150362,1506365347.95481,0.020097971,0.0806357855,0.0125134122
-2.6158555841,-17.1937022539,1506365347.97476,0.0199592113,0.0481502065,0.0149872177
-2.8283993962,-17.2908595492,1506365347.99598,0.0212109089,0.212543812,0.0971572953
-2.7982980557,-17.30922551,1506365348.01731,0.0213310719,0.0301013405,0.0183659608
-2.76395969,-17.4190159205,1506365348.03595,0.0186429024,0.0343383657,0.1097904105
-2.7202110586,-17.3705538409,1506365348.05721,0.0212600231,0.0437486314,0.0484620796
-2.7426313418,-17.2853276951,1506365348.07721,0.0199980736,0.0224202832,0.0852261458
-2.8698065105,-17.3853368937,1506365348.09722,0.0200088024,0.1271751687,0.1000091986
-2.5878698842,-17.1974284276,1506365348.1172,0.019985199,0.2819366263,0.187908466
-2.7187308095,-17.0365875326,1506365348.1372,0.0199990273,0.1308609253,0.160840895
-2.9776399162,-17.167407011,1506365348.15722,0.0200219154,0.2589091067,0.1308194784
-2.7483653661,-17.1027146999,1506365348.17846,0.0212409496,0.2292745501,0.0646923111
-2.9542097128,-17.0523105576,1506365348.1972,0.018736124,0.2058443467,0.0504041423
-2.7196051068,-17.0983093778,1506365348.21847,0.021271944,0.234604606,0.0459988202
-2.9458478957,-17.0975518506,1506365348.23847,0.0199968815,0.2262427889,0.0007575272
-3.0496147733,-17.1898676413,1506365348.25857,0.0200991631,0.1037668775,0.0923157907
-3.0053295731,-17.0790453987,1506365348.28848,0.0299098492,0.0442852001,0.1108222426
-3.0495600445,-17.132027877,1506365348.30972,0.0212421417,0.0442304713,0.0529824783
-3.0751040223,-17.1968593882,1506365348.33096,0.0212438107,0.0255439778,0.0648315111
-2.9511483488,-17.2284991239,1506365348.34972,0.0187551975,0.1239556735,0.0316397358
-3.0294619029,-17.0596889742,1506365348.36972,0.0200037956,0.0783135541,0.1688101497
-2.9797968118,-17.3137500578,1506365348.38972,0.0200002193,0.049665091,0.2540610835
-3.1807239146,-17.2972895829,1506365348.40991,0.0201909542,0.2009271028,0.0164604749
-3.051161221,-17.305174014,1506365348.42985,0.0199358463,0.1295626936,0.0078844311
-3.2244876638,-17.0777788483,1506365348.44973,0.0198810101,0.1733264428,0.2273951657
-3.3066093983,-17.0899407948,1506365348.47097,0.0212440491,0.0821217345,0.0121619466
-3.249978346,-17.0396514593,1506365348.48985,0.0188779831,0.0566310524,0.0502893355
-3.516000981,-16.8321625951,1506365348.50984,0.0199921131,0.266022635,0.2074888643
-3.3138720234,-16.7865535566,1506365348.5311,0.0212528706,0.2021289576,0.0456090384
-3.3940145345,-16.8133655217,1506365348.5511,0.0199990273,0.0801425111,0.026811965
-3.247280212,-16.8408616398,1506365348.5711,0.0199990273,0.1467343224,0.0274961182
-3.8470339238,-17.0352537056,1506365348.5911,0.0200021267,0.5997537118,0.1943920657
-3.481753619,-17.0849543923,1506365348.61107,0.0199759007,0.3652803047,0.0497006868
-3.4248475399,-17.1150355982,1506365348.63111,0.0200328827,0.0569060792,0.0300812059
-3.3293586996,-17.1922940811,1506365348.65235,0.0212421417,0.0954888403,0.0772584829
-3.3090557717,-17.1202406314,1506365348.6797,0.0273549557,0.0203029279,0.0720534497
-3.5445297134,-17.4409300607,1506365348.70346,0.023761034,0.2354739417,0.3206894292
-3.4679209605,-17.7256377556,1506365348.72234,0.0188789368,0.0766087529,0.284707695
-3.5354912862,-17.8966676011,1506365348.74234,0.0199990273,0.0675703257,0.1710298455
-2.9628973189,-18.1162026216,1506365348.76359,0.0212440491,0.5725939673,0.2195350204
-3.5373279111,-18.1115931474,1506365348.78471,0.0211260319,0.5744305922,0.0046094742
-2.8080682244,-18.4919721018,1506365348.80358,0.0188689232,0.7292596867,0.3803789544
-2.9116719947,-18.6433342525,1506365348.82239,0.0188128948,0.1036037702,0.1513621507
-3.0209241962,-18.6775224509,1506365348.84361,0.0212140083,0.1092522016,0.0341881984
-3.1252815053,-18.6052458958,1506365348.86359,0.019985199,0.1043573091,0.072276555
-2.7846662762,-18.8245443683,1506365348.88359,0.0199918747,0.3406152291,0.2192984725
-3.1446833501,-18.8145639778,1506365348.90358,0.0199980736,0.3600170739,0.0099803905
-2.6306751075,-19.0396252785,1506365348.92359,0.0200018883,0.5140082426,0.2250613007
-2.7797574742,-19.1826256914,1506365348.94483,0.0212481022,0.1490823667,0.1430004129
-2.6754068616,-19.4781860602,1506365348.96359,0.0187518597,0.1043506126,0.2955603688
-2.7241870942,-19.5715786743,1506365348.98358,0.0199961662,0.0487802326,0.0933926141
-2.7810496407,-19.6710697141,1506365349.00358,0.0200018883,0.0568625465,0.0994910399
-2.7804351193,-20.024877029,1506365349.02609,0.0225031376,0.0006145214,0.3538073148
-2.9322419251,-19.9347261101,1506365349.04608,0.0199978352,0.1518068059,0.0901509189
-3.2101056785,-20.3531843617,1506365349.06624,0.0201530457,0.2778637534,0.4184582516
-2.8820937492,-20.4959477515,1506365349.08608,0.0198431015,0.3280119293,0.1427633898
-3.1614598178,-20.6192059659,1506365349.10609,0.0200049877,0.2793660685,0.1232582143
-3.2305764055,-20.6722073019,1506365349.12608,0.0199949741,0.0691165877,0.053001336
-3.2719150203,-20.9555669151,1506365349.14609,0.0200049877,0.0413386148,0.2833596132
-3.1995826287,-21.1351538001,1506365349.16608,0.0199959278,0.0723323916,0.179586885
-2.9932418306,-21.3082730418,1506365349.18734,0.0212609768,0.2063407981,0.1731192417
-3.1495793171,-21.11333265,1506365349.20859,0.0212490559,0.1563374864,0.1949403918
-3.230414765,-21.1485373121,1506365349.22735,0.0187549591,0.0808354479,0.0352046621
-3.0738642069,-20.9365294608,1506365349.24734,0.0199890137,0.1565505581,0.2120078512
-2.94978393,-20.961949899,1506365349.26734,0.0200021267,0.1240802769,0.0254204381
-2.8715615986,-20.6852564754,1506365349.29734,0.0300040245,0.0782223314,0.2766934236
-2.8259883987,-20.8531423689,1506365349.31733,0.0199887753,0.0455731998,0.1678858935
-2.7762640327,-20.696936195,1506365349.33859,0.0212600231,0.0497243661,0.1562061739
-2.7301733278,-20.5058490499,1506365349.35858,0.0199930668,0.0460907048,0.1910871451
-2.7563105193,-20.3235739552,1506365349.37982,0.0212409496,0.0261371915,0.1822750947
-2.2467251226,-20.2803310712,1506365349.40109,0.021269083,0.5095853967,0.043242884
-2.4037446564,-20.1103640156,1506365349.41981,0.0187180042,0.1570195338,0.1699670556
-2.4486880078,-20.0096947791,1506365349.43983,0.0200209618,0.0449433514,0.1006692365
-2.0973145366,-19.8275108826,1506365349.45983,0.0199930668,0.3513734713,0.1821838965
-2.1939860395,-19.6785985987,1506365349.48108,0.0212550163,0.096671503,0.148912284
-2.2546397988,-19.2616443534,1506365349.50108,0.0200009346,0.0606537593,0.4169542453
-2.1207043461,-19.152527457,1506365349.52108,0.0199980736,0.1339354528,0.1091168964
-2.4299379219,-19.1158684836,1506365349.54108,0.0200049877,0.3092335758,0.0366589734
-1.7654995278,-19.0408565649,1506365349.56108,0.0199968815,0.6644383942,0.0750119187
-2.1696470474,-19.2463470357,1506365349.58108,0.0200021267,0.4041475196,0.2054904708
-1.9405901174,-19.1414116776,1506365349.60233,0.0212459564,0.22905693,0.1049353581
-1.713240896,-19.0949645517,1506365349.62234,0.0200140476,0.2273492214,0.0464471259
-2.0957738759,-19.1320626162,1506365349.64233,0.0199849606,0.38253298,0.0370980645
-1.4342489165,-18.9408477632,1506365349.66484,0.0225110054,0.6615249594,0.191214853
-1.5342906309,-19.2942160348,1506365349.68358,0.0187389851,0.1000417144,0.3533682716
-1.509148778,-19.1398672244,1506365349.70358,0.0199999809,0.0251418529,0.1543488105
-1.3599524038,-19.2830282208,1506365349.72483,0.0212509632,0.1491963742,0.1431609965
-1.413366666,-19.3859307658,1506365349.74608,0.0212509632,0.0534142622,0.1029025449
-1.2047540445,-19.6329382177,1506365349.77358,0.0274960995,0.2086126216,0.2470074519
-1.5322320812,-20.0645466126,1506365349.79359,0.0200090408,0.3274780368,0.4316083949
-1.2507348747,-20.2325123867,1506365349.81359,0.0199999809,0.2814972065,0.1679657741
-0.9148848117,-20.5551119762,1506365349.8337,0.0201148987,0.3358500631,0.3225995895
-0.608013007,-20.8702199576,1506365349.85483,0.0211269855,0.3068718047,0.3151079814
-0.6832383192,-21.2178246762,1506365349.87482,0.0199930668,0.0752253123,0.3476047186
-0.7324913052,-21.7058765639,1506365349.89475,0.0199289322,0.0492529859,0.4880518877
-0.4262249188,-21.8611910016,1506365349.91483,0.0200781822,0.3062663863,0.1553144378
-0.9845806563,-22.0816046301,1506365349.93483,0.0199987888,0.5583557375,0.2204136284
-0.9834131642,-22.7309377788,1506365349.97233,0.0375080109,0.0011674921,0.6493331487
-1.1026336405,-23.3272436352,1506365349.99608,0.0237441063,0.1192204763,0.5963058564
-1.0517046608,-23.4667824607,1506365350.01734,0.0212628841,0.0509289798,0.1395388255
-0.720092157,-24.1128220644,1506365350.03606,0.0187151432,0.3316125038,0.6460396037
-0.8986045449,-24.1190654019,1506365350.05608,0.0200269222,0.1785123879,0.0062433375
-0.565581933,-24.5238250935,1506365350.07604,0.0199599266,0.3330226118,0.4047596916
-0.8942698722,-24.6281854238,1506365350.09742,0.0213751793,0.3286879391,0.1043603303
-0.4585073945,-25.0365033783,1506365350.11617,0.018750906,0.4357624777,0.4083179545
-0.991430023,-25.0615746389,1506365350.1374,0.0212299824,0.5329226285,0.0250712606
-0.9656931485,-24.9263816736,1506365350.15608,0.0186769962,0.0257368745,0.1351929653
-0.9168799518,-25.1072177709,1506365350.17733,0.0212500095,0.0488131966,0.1808360973
-1.1192824601,-25.3756091004,1506365350.19732,0.0199959278,0.2024025083,0.2683913295
-1.1415555231,-25.6368961293,1506365350.22858,0.0312561989,0.0222730629,0.2612870289
-1.7214363406,-26.0911508637,1506365350.24981,0.0212287903,0.5798808175,0.4542547344
-1.3886722431,-26.2445474887,1506365350.26858,0.0187690258,0.3327640975,0.153396625
-1.5653852771,-26.6154888673,1506365350.29107,0.0224981308,0.176713034,0.3709413786
-2.0960152367,-26.9406964049,1506365350.30984,0.018764019,0.5306299596,0.3252075376
-2.499626065,-27.2158397718,1506365350.32982,0.0199868679,0.4036108282,0.2751433669
-2.2009612734,-27.1928007075,1506365350.34983,0.0200030804,0.2986647915,0.0230390643
-2.5631797994,-27.2967409445,1506365350.37108,0.0212490559,0.362218526,0.103940237
-2.662824915,-27.3443515499,1506365350.39108,0.0199999809,0.0996451156,0.0476106054
-3.0647661168,-27.7348150898,1506365350.41107,0.0199959278,0.4019412018,0.3904635399
-3.0894090002,-27.5976990357,1506365350.43107,0.0199999809,0.0246428834,0.1371160541
