5.2691346291,88.304326877,1506367125.16607,Time,X,Y
-13.4893170788,33.2145867302,1506367228.24441,0.0212700367,0.1733202288,0.1625637106
-13.6411279186,33.3142203186,1506367228.27438,0.0299739838,0.1518108398,0.0996335884
-13.7613781139,33.3625041959,1506367228.29562,0.021239996,0.1202501953,0.0482838774
-13.9861354408,33.4188160026,1506367228.31438,0.0187549591,0.2247573269,0.0563118066
-13.7951942207,33.3632297403,1506367228.3344,0.0200221539,0.1909412201,0.0555862623
-14.3767587191,33.5399709287,1506367228.36438,0.0299789906,0.5815644983,0.1767411884
-14.4943945348,34.0081211893,1506367228.38688,0.0224988461,0.1176358158,0.4681502606
-14.4943945348,34.0081211893,1506367228.40437,0.0174951553,0,0
-14.1819000221,34.2182435701,1506367228.42937,0.0250020027,0.3124945127,0.2101223808
-14.4346349083,34.4525941826,1506367228.45689,0.0275189877,0.2527348862,0.2343506125
-14.6844541401,35.1064579256,1506367228.47813,0.021242857,0.2498192318,0.6538637429
-14.5832183247,35.378113471,1506367228.50687,0.0287380219,0.1012358154,0.2716555454
-14.9167112897,35.5845146026,1506367228.53682,0.029943943,0.333492965,0.2064011316
-15.0392595742,35.8421864542,1506367228.55813,0.0213160515,0.1225482846,0.2576718516
-15.1148870438,35.9857473953,1506367228.57687,0.018736124,0.0756274696,0.1435609411
-15.2603196239,36.2363664665,1506367228.60939,0.03251791,0.1454325801,0.2506190712
-14.9824599887,36.4063290129,1506367228.6319,0.0225110054,0.2778596352,0.1699625464
-14.9824599887,36.4063290129,1506367228.6494,0.0175011158,0,0
-15.0678346602,36.2914233687,1506367228.66811,0.018709898,0.0853746715,0.1149056441
-14.7845750602,36.3416725598,1506367228.68811,0.0199999809,0.2832596,0.0502491911
-14.8791912534,36.2982812685,1506367228.71064,0.0225350857,0.0946161932,0.0433912913
-14.9391775081,36.4066268928,1506367228.73059,0.0199429989,0.0599862547,0.1083456243
-14.7936057242,36.4963387761,1506367228.74938,0.0187969208,0.145571784,0.0897118833
-14.784329762,36.4149834931,1506367228.76938,0.0199959278,0.0092759621,0.081355283
-14.3960967721,36.5906141444,1506367228.8007,0.0313169956,0.3882329899,0.1756306513
-14.4108850009,36.681439699,1506367228.82064,0.0199480057,0.0147882287,0.0908255545
-14.0679331126,36.5827791972,1506367228.84559,0.0249490738,0.3429518883,0.0986605017
-13.6812939765,36.4212431497,1506367228.87189,0.026293993,0.3866391361,0.1615360475
-13.5999222151,35.9679993306,1506367228.90191,0.0300199986,0.0813717614,0.4532438191
-13.5945563344,35.9317106394,1506367228.92315,0.0212450027,0.0053658807,0.0362886912
-13.5889518964,35.4488796576,1506367228.95314,0.0299861431,0.005604438,0.4828309819
-12.9674925857,35.3300306403,1506367228.97439,0.0212528706,0.6214593108,0.1188490173
-13.2175733733,35.3723285325,1506367228.99813,0.0237340927,0.2500807876,0.0422978922
-12.6826859841,34.8825375094,1506367229.017,0.0188798904,0.5348873892,0.4897910231
-12.7796879248,34.6339263417,1506367229.04687,0.0298631191,0.0970019407,0.2486111677
-12.5344088101,34.497101029,1506367229.07698,0.0301139355,0.2452791147,0.1368253128
-12.402071446,34.2838894685,1506367229.09823,0.0212430954,0.1323373641,0.2132115605
-12.6061669225,34.1800948045,1506367229.11565,0.0174238682,0.2040954765,0.103794664
-12.4182036802,34.0595528874,1506367229.13688,0.0212321281,0.1879632424,0.1205419171
-12.7039710225,33.9314557695,1506367229.1569,0.020018816,0.2857673424,0.1280971179
-12.9032215831,33.8167636468,1506367229.18814,0.0312371254,0.1992505606,0.1146921227
-12.8024555204,33.7425575432,1506367229.2069,0.0187599659,0.1007660627,0.0742061036
-12.8213494641,33.6097533334,1506367229.24063,0.0337300301,0.0188939437,0.1328042099
-12.7563401242,33.597424999,1506367229.26063,0.0200068951,0.0650093399,0.0123283344
-12.6332757732,33.6694363866,1506367229.28081,0.020179987,0.123064351,0.0720113876
-12.6396937802,33.8451493875,1506367229.30951,0.0286910534,0.006418007,0.1757130009
-12.8994303806,33.8618088618,1506367229.33187,0.0223679543,0.2597366004,0.0166594742
-13.4204020436,34.0555264077,1506367229.36071,0.0288341045,0.520971663,0.1937175459
-13.5282564458,34.1519474561,1506367229.38072,0.0200119019,0.1078544022,0.0964210484
-13.4436874066,34.2780688051,1506367229.40315,0.0224349499,0.0845690392,0.126121349
-13.398311721,34.3938879456,1506367229.42325,0.0200941563,0.0453756856,0.1158191405
-13.4686473894,34.2826209032,1506367229.44201,0.0187599659,0.0703356684,0.1112670424
-13.7069504971,34.4835467417,1506367229.46201,0.0200049877,0.2383031077,0.2009258385
-13.4435380513,34.9543065662,1506367229.48452,0.0225050449,0.2634124458,0.4707598245
-13.6330433321,35.108449075,1506367229.51325,0.0287368298,0.1895052808,0.1541425088
-13.548825097,35.7312983569,1506367229.5395,0.0262432098,0.0842182351,0.622849282
-13.4206296856,36.3744679026,1506367229.56449,0.0249929428,0.1281954114,0.6431695456
-13.2374823283,36.6329273862,1506367229.5869,0.0224058628,0.1831473573,0.2584594836
-13.4018803634,36.8023390904,1506367229.60578,0.0188810825,0.1643980351,0.1694117042
-13.6532155745,36.9560462965,1506367229.62689,0.0211119652,0.2513352111,0.1537072061
-13.7624902194,37.0011890907,1506367229.6445,0.0176131725,0.1092746449,0.0451427942
-13.8180599312,37.0909722971,1506367229.67689,0.0323867798,0.0555697118,0.0897832064
-14.0110723495,36.9923735778,1506367229.69689,0.020004034,0.1930124183,0.0985987193
-13.9598793867,36.9119373127,1506367229.7194,0.0225031376,0.0511929628,0.080436265
-14.338589252,36.9938187499,1506367229.73937,0.0199718475,0.3787098653,0.0818814371
-14.5586974333,36.8328893026,1506367229.75937,0.0199961662,0.2201081813,0.1609294473
-14.6014228197,36.8951554398,1506367229.78939,0.0300228596,0.0427253865,0.0622661372
-14.365671331,37.0917327049,1506367229.80951,0.0201189518,0.2357514888,0.1965772651
-14.279312588,36.9485947647,1506367229.84315,0.0336441994,0.086358743,0.1431379402
-14.6753959975,37.0289589379,1506367229.86076,0.0176079273,0.3960834095,0.0803641732
-14.7984514699,37.0837805334,1506367229.88065,0.0198879242,0.1230554725,0.0548215955
-14.5949746438,37.2082189243,1506367229.90064,0.0199890137,0.2034768261,0.1244383909
-14.7158669714,37.5301911317,1506367229.92315,0.0225150585,0.1208923276,0.3219722074
-14.608423281,37.6194978177,1506367229.94072,0.0175709724,0.1074436904,0.089306686
-14.9728169902,37.619733364,1506367229.96195,0.0212249756,0.3643937092,0.0002355462
-14.4545628547,37.5647251256,1506367229.98451,0.0225601196,0.5182541355,0.0550082384
-14.672086739,37.7346907772,1506367230.00447,0.0199580193,0.2175238842,0.1699656517
-14.6422222948,37.4680333149,1506367230.02197,0.0175008774,0.0298644442,0.2666574624
-14.3787642251,37.3145929738,1506367230.04696,0.0249950886,0.2634580697,0.1534403411
-14.3230244889,37.4037317635,1506367230.06446,0.0175008774,0.0557397362,0.0891387897
-14.2291662416,37.5023705466,1506367230.08196,0.0174980164,0.0938582473,0.0986387831
-14.0785171548,37.322875073,1506367230.11696,0.0349991322,0.1506490868,0.1794954736
-14.1445271449,37.1545803502,1506367230.14446,0.027504921,0.0660099901,0.1682947229
-14.1030877526,37.3590795549,1506367230.16447,0.0200009346,0.0414393923,0.2044992047
-14.0624161975,37.4930438187,1506367230.18448,0.0200150013,0.0406715551,0.1339642638
-13.9689182603,37.6440122688,1506367230.21696,0.0324800014,0.0934979372,0.1509684501
-13.915208794,37.768714854,1506367230.24445,0.0274889469,0.0537094663,0.1247025852
-14.0497001001,37.5904282802,1506367230.26451,0.0200572014,0.1344913061,0.1782865738
-14.1220659523,37.8584607941,1506367230.28946,0.0249509811,0.0723658522,0.2680325139
-14.1220659523,37.8584607941,1506367230.31823,0.0287678242,0,0
-14.2500168867,37.7696495491,1506367230.33822,0.0199961662,0.1279509344,0.0888112449
-13.8282843231,37.9640528509,1506367230.35821,0.0199878216,0.4217325636,0.1944033017
-13.7539462385,38.115833267,1506367230.38696,0.0287520885,0.0743380846,0.1517804161
-13.735870524,38.4109926585,1506367230.40696,0.0199971199,0.0180757146,0.2951593915
-13.9728926329,38.5742276169,1506367230.42825,0.0212919712,0.237022109,0.1632349584
-13.5387184344,38.8677069221,1506367230.44824,0.019990921,0.4341741985,0.2934793052
-13.6269039208,39.1247542131,1506367230.46825,0.020004034,0.0881854863,0.257047291
-13.6144453974,39.598479253,1506367230.49946,0.0312149525,0.0124585234,0.4737250399
-13.9069422393,40.1733482556,1506367230.53444,0.0349841118,0.2924968419,0.5748690026
-13.6409785255,40.4531538486,1506367230.5645,0.030053854,0.2659637138,0.279805593
-13.9924630521,41.1126832749,1506367230.59072,0.0262191296,0.3514845266,0.6595294263
-14.2735501618,41.2659005768,1506367230.61076,0.0200388432,0.2810871096,0.153217302
-14.3468238997,41.3388993598,1506367230.63075,0.0199980736,0.073273738,0.072998783
-14.5002956414,41.1808465282,1506367230.652,0.0212459564,0.1534717416,0.1580528316
-14.3090345887,41.1053647152,1506367230.6745,0.0225009918,0.1912610527,0.075481813
-14.6394651312,40.8602989659,1506367230.702,0.0275011063,0.3304305425,0.2450657492
-14.5429912371,40.5316957915,1506367230.72325,0.0212519169,0.0964738942,0.3286031744
-14.7788012688,40.37897184,1506367230.74452,0.0212631226,0.2358100317,0.1527239515
-14.8859724986,40.1345853176,1506367230.76327,0.0187499523,0.1071712298,0.2443865224
-14.5524541875,39.6876271143,1506367230.78696,0.0236899853,0.3335183111,0.4469582032
-14.3301464161,39.4286166942,1506367230.8158,0.0288388729,0.2223077714,0.2590104201
-14.2964117054,39.3146551344,1506367230.84455,0.0287511349,0.0337347107,0.1139615598
-14.1469167447,39.3930171604,1506367230.86579,0.0212450027,0.1494949608,0.0783620261
-14.2629100356,39.911334481,1506367230.88444,0.0186500549,0.115993291,0.5183173205
-14.3891450482,40.0010633176,1506367230.90829,0.0238440037,0.1262350125,0.0897288367
-14.3606362724,40.2946942641,1506367230.92824,0.019949913,0.0285087757,0.2936309465
-14.3895650433,40.5318816032,1506367230.94696,0.0187261105,0.0289287709,0.2371873391
37.3342160132,80.0399798188,1506367230.96824,0.0212798119,51.7237810565,39.5080982157
-13.9005592517,40.6276691984,1506367230.98946,0.0212211609,51.2347752649,39.4123106205
-13.7428582445,40.8227238598,1506367231.01697,0.027504921,0.1577010071,0.1950546614
-13.6696618971,40.8144218535,1506367231.04828,0.0313100815,0.0731963475,0.0083020062
-13.5123685302,40.6698341665,1506367231.0707,0.0224249363,0.1572933668,0.144587687
-13.50654486,40.5228378359,1506367231.09817,0.0274689198,0.0058236703,0.1469963306
37.6782312487,79.8333957793,1506367231.11821,0.0200419426,51.1847761087,39.3105579434
-13.3131617178,39.9610046043,1506367231.1382,0.0199890137,50.9913929665,39.8723911751
-13.5185540525,39.8149798517,1506367231.15945,0.0212471485,0.2053923347,0.1460247526
-13.3364289477,39.7604840152,1506367231.18071,0.0212550163,0.1821251048,0.0544958365
-13.4132847704,39.7698635738,1506367231.21328,0.032574892,0.0768558227,0.0093795586
-13.3963903463,39.673571969,1506367231.2345,0.0212161541,0.0168944241,0.0962916048
-13.2026770212,39.5179702793,1506367231.2608,0.0263037682,0.193713325,0.1556016897
-12.924506147,39.5389704101,1506367231.28198,0.0211820602,0.2781708742,0.0210001308
-12.8921777553,39.8014026862,1506367231.30193,0.0199439526,0.0323283917,0.2624322761
-12.9278866094,39.9954398959,1506367231.32207,0.0201401711,0.0357088541,0.1940372097
-12.8787992359,39.9911249654,1506367231.34455,0.0224888325,0.0490873735,0.0043149306
-13.1019718127,40.2766183623,1506367231.36325,0.0186960697,0.2231725767,0.285493397
-12.7162150783,40.6729090326,1506367231.39321,0.0299620628,0.3857567344,0.3962906702
-12.9447295082,40.5777692966,1506367231.41575,0.0225319862,0.2285144299,0.095139736
-13.0216871252,40.8167462567,1506367231.44447,0.0287258625,0.076957617,0.2389769601
-12.8256555848,40.72225999,1506367231.46449,0.0200221539,0.1960315404,0.0944862667
-12.9465076023,40.7121035132,1506367231.48571,0.0212190151,0.1208520175,0.0101564768
-13.2663572051,40.7342837447,1506367231.51447,0.0287539959,0.3198496028,0.0221802315
-13.2681209742,40.6362737836,1506367231.53447,0.0199990273,0.0017637692,0.0980099611
-13.1281824288,40.4011078023,1506367231.56696,0.0324969292,0.1399385454,0.2351659813
-13.0177900437,40.2790335341,1506367231.6157,0.0487380028,0.1103923851,0.1220742681
-13.2603190932,39.9299776361,1506367231.63695,0.0212519169,0.2425290495,0.349055898
-13.5479434413,39.8036015247,1506367231.66945,0.0324990749,0.2876243481,0.1263761114
-13.1818175978,39.0879833024,1506367231.6982,0.0287499428,0.3661258435,0.7156182223
-13.6995543598,38.8052288954,1506367231.71945,0.0212490559,0.517736762,0.282754407
-13.6296568985,38.5198061259,1506367231.7407,0.0212519169,0.0698974613,0.2854227695
-13.8351301241,38.2876404263,1506367231.76196,0.02125597,0.2054732256,0.2321656996
-13.5871075019,38.1175607732,1506367231.77946,0.0175001621,0.2480226221,0.1700796531
-13.7583157074,38.0106878632,1506367231.79947,0.0200090408,0.1712082055,0.10687291
-13.8608505949,37.5655090512,1506367231.82945,0.0299828053,0.1025348876,0.445178812
-13.9838827166,37.6733782659,1506367231.8507,0.0212481022,0.1230321216,0.1078692147
-13.8734269267,37.2088407856,1506367231.87319,0.022495985,0.1104557899,0.4645374802
-13.8522737151,37.3598799494,1506367231.90195,0.0287570953,0.0211532115,0.1510391637
-13.6252292564,37.2432536965,1506367231.92319,0.021242857,0.2270444587,0.1166262528
-13.972429627,37.4855511145,1506367231.94445,0.0212550163,0.3472003706,0.2422974179
-14.1548220693,37.9063948931,1506367231.97327,0.0288181305,0.1823924423,0.4208437787
-14.0088028203,37.9700218198,1506367231.9958,0.0225338936,0.146019249,0.0636269267
-14.4578964967,38.0598514313,1506367232.0232,0.0273981094,0.4490936764,0.0898296115
-14.3418030795,38.2906834128,1506367232.04445,0.0212509632,0.1160934173,0.2308319814
-13.9137079297,38.1738784234,1506367232.06695,0.0224950314,0.4280951497,0.1168049893
-14.1830393173,38.3454502176,1506367232.08445,0.0175039768,0.2693313875,0.1715717941
-14.0066165631,38.4148244856,1506367232.10438,0.0199358463,0.1764227542,0.069374268
-14.2184295421,38.3875517233,1506367232.12576,0.0213701725,0.211812979,0.0272727622
-14.2556605979,38.1129949946,1506367232.14571,0.0199518204,0.0372310557,0.2745567287
-13.658491656,38.1650896515,1506367232.16699,0.0212860107,0.5971689418,0.0520946569
-13.5265751447,38.164424679,1506367232.1957,0.0287110806,0.1319165113,0.0006649725
-13.8046154739,38.3092022431,1506367232.2157,0.0199959278,0.2780403292,0.1447775641
-13.6273359618,38.1643634105,1506367232.24445,0.0287511349,0.1772795121,0.1448388326
-13.6269124151,38.3436900609,1506367232.26817,0.0237140656,0.0004235467,0.1793266504
-13.4904760192,38.3347717982,1506367232.28945,0.0212798119,0.1364363959,0.0089182627
-13.1096300734,38.5057568127,1506367232.30812,0.018679142,0.3808459458,0.1709850145
-13.2801705465,38.3173596359,1506367232.32818,0.0200588703,0.1705404731,0.1883971768
-13.1526872345,38.2462430868,1506367232.35204,0.0238549709,0.127483312,0.0711165491
-12.8891658586,38.592411454,1506367232.38338,0.0313441753,0.2635213759,0.3461683672
-13.1266184693,38.8334947005,1506367232.41196,0.0285749435,0.2374526107,0.2410832465
-13.1121074545,39.0890954046,1506367232.44069,0.0287349224,0.0145110148,0.255600704
-13.2085761921,39.2618653494,1506367232.46324,0.0225529671,0.0964687376,0.1727699448
-13.045937209,39.2634073208,1506367232.48318,0.0199379921,0.1626389831,0.0015419715
-13.1381776921,39.2627148672,1506367232.50199,0.0188059807,0.0922404832,0.0006924536
-13.2921024852,39.3406608103,1506367232.52199,0.0199961662,0.1539247931,0.0779459431
-13.1756917246,39.2522111216,1506367232.54201,0.0200209618,0.1164107606,0.0884496887
-13.1212293639,39.2157915645,1506367232.567,0.0249938965,0.0544623607,0.0364195571
-13.2337172097,39.3248066151,1506367232.58826,0.02125597,0.1124878458,0.1090150506
-13.406435716,39.3213660737,1506367232.6145,0.0262391567,0.1727185063,0.0034405414
-13.5401323147,39.2542523361,1506367232.63331,0.0188188553,0.1336965987,0.0671137376
-13.1556394292,39.3367493819,1506367232.65568,0.0223660469,0.3844928855,0.0824970458
-13.1398899254,39.1301504018,1506367232.68572,0.0300440788,0.0157495038,0.2065989801
-13.1016496088,39.3005588607,1506367232.70439,0.018666029,0.0382403166,0.1704084588
-13.1554572215,39.1728182563,1506367232.72577,0.0213799477,0.0538076128,0.1277406044
-13.2029847515,38.9606711544,1506367232.74574,0.0199680328,0.0475275299,0.2121471019
-12.858843175,38.768437003,1506367232.7695,0.0237629414,0.3441415765,0.1922341514
-13.042157903,38.6199556678,1506367232.79699,0.0274879932,0.183314728,0.1484813352
-13.1871782225,38.6550574658,1506367232.81572,0.0187280178,0.1450203195,0.0351017981
-13.2769233227,38.7287046593,1506367232.83839,0.0226740837,0.0897451002,0.0736471934
-13.2338382635,38.7717202159,1506367232.85713,0.0187358856,0.0430850592,0.0430155567
-13.4424529331,38.603232862,1506367232.87454,0.017416954,0.2086146696,0.1684873539
-13.3140915856,38.6384288641,1506367232.89833,0.0237832069,0.1283613475,0.0351960021
-13.4400661878,38.7014063633,1506367232.91952,0.0211927891,0.1259746022,0.0629774991
-13.1285685848,38.6818361086,1506367232.95201,0.0324912071,0.3114976029,0.0195702546
-13.140632178,38.7447640279,1506367232.97201,0.0199959278,0.0120635932,0.0629279193
-12.9413799072,38.9867321637,1506367233.00199,0.0299830437,0.1992522708,0.2419681358
-13.1638236251,39.0365168002,1506367233.02946,0.0274658203,0.2224437179,0.0497846365
-12.9871780331,39.3430611097,1506367233.05446,0.0250041485,0.176645592,0.3065443095
-13.2630151216,39.5577447057,1506367233.08076,0.026296854,0.2758370885,0.214683596
-13.3840938174,39.6103383204,1506367233.102,0.0212421417,0.1210786958,0.0525936147
-12.950830146,39.7286527956,1506367233.12197,0.0199699402,0.4332636714,0.1183144752
-12.9701618236,39.87991066,1506367233.1434,0.0214290619,0.0193316776,0.1512578643
-12.8847673075,39.8419734709,1506367233.16451,0.0211160183,0.0853945161,0.0379371891
-13.0471227609,40.1839662872,1506367233.19204,0.0275290012,0.1623554535,0.3419928163
-12.9307794859,40.1444262084,1506367233.21578,0.0237369537,0.116343275,0.0395400787
-12.6416933758,40.3907339671,1506367233.23575,0.0199658871,0.2890861101,0.2463077587
-12.9132810599,40.6542543964,1506367233.25447,0.0187280178,0.2715876841,0.2635204293
-12.8219650076,40.6832306623,1506367233.27693,0.0224530697,0.0913160523,0.0289762659
-12.8219650076,40.6832306623,1506367233.29567,0.0187470913,0,0
-13.1270360509,40.6577101107,1506367233.32443,0.0287599564,0.3050710433,0.0255205516
-12.9641934532,40.8685745202,1506367233.34444,0.0200018883,0.1628425977,0.2108644095
-13.0386538474,41.0452425106,1506367233.36438,0.019947052,0.0744603943,0.1766679904
-13.2802475366,41.0062497247,1506367233.38695,0.0225660801,0.2415936891,0.0389927859
-13.2871354908,40.8920045943,1506367233.40568,0.0187330246,0.0068879543,0.1142451304
-12.4334052247,40.8595891841,1506367233.42694,0.021258831,0.8537302662,0.0324154101
-12.9226831011,40.8354994876,1506367233.45693,0.0299901962,0.4892778764,0.0240896965
-12.9679617683,40.9322298271,1506367233.48832,0.0313839912,0.0452786672,0.0967303395
-12.6304958533,40.8939712997,1506367233.50832,0.0200018883,0.337465915,0.0382585274
-12.7940405937,40.7568494336,1506367233.52693,0.0186159611,0.1635447404,0.1371218661
-12.8569230762,40.6352470763,1506367233.54693,0.0200009346,0.0628824825,0.1216023573
-12.8859167515,40.5290046427,1506367233.57956,0.0326302052,0.0289936753,0.1062424336
-12.8515291057,40.4435603492,1506367233.60835,0.0287818909,0.0343876458,0.0854442935
-12.63369884,40.4567654037,1506367233.63339,0.0250411034,0.2178302658,0.0132050545
-12.8726862937,40.383657473,1506367233.65949,0.0261068344,0.2389874538,0.0731079308
-13.0860009212,40.5736318165,1506367233.68953,0.0300359726,0.2133146275,0.1899743435
-12.7598217356,40.4928890158,1506367233.7107,0.0211730003,0.3261791856,0.0807428007
-13.0774337184,40.7383616024,1506367233.73203,0.0213282108,0.3176119828,0.2454725866
-13.0811419041,40.6886943139,1506367233.75196,0.0199239254,0.0037081857,0.0496672885
-12.7686252093,40.2541659457,1506367233.77203,0.0200769901,0.3125166948,0.4345283682
-12.9022496153,40.2777185508,1506367233.79209,0.0200610161,0.133624406,0.0235526051
-12.6478723861,40.3297926463,1506367233.82198,0.0298850536,0.2543772292,0.0520740955
-13.3244872881,40.1426141657,1506367233.85335,0.0313749313,0.676614902,0.1871784807
-12.7867735442,40.2384675279,1506367233.88336,0.030009985,0.5377137439,0.0958533623
-12.8810168139,40.019063885,1506367233.91718,0.0338120461,0.0942432697,0.2194036429
-13.2082416799,39.8680524602,1506367233.94451,0.0273349285,0.327224866,0.1510114248
-13.2926327069,39.9053383452,1506367233.96702,0.0225141048,0.084391027,0.037285885
-13.007333165,39.7427050336,1506367233.98573,0.0187058449,0.2852995419,0.1626333116
-13.0840104897,39.6759572031,1506367234.00703,0.0212950706,0.0766773247,0.0667478305
-12.9182797399,39.4776219394,1506367234.02579,0.0187680721,0.1657307498,0.1983352636
-13.2730316274,38.9908708994,1506367234.04963,0.0238358974,0.3547518875,0.4867510401
-13.1791731581,38.956252991,1506367234.06948,0.0198531151,0.0938584693,0.0346179084
-13.1791731581,38.956252991,1506367234.08841,0.0189290047,0,0
-13.0605356808,38.4922059462,1506367234.11967,0.0312559605,0.1186374772,0.4640470448
-13.0235269518,38.4733289332,1506367234.13964,0.0199739933,0.037008729,0.018877013
-13.4297670815,38.403727207,1506367234.17469,0.0350499153,0.4062401296,0.0696017262
-13.60592732,38.3312985672,1506367234.20348,0.0287840366,0.1761602386,0.0724286397
-13.8696847265,38.6246880285,1506367234.22836,0.0248799324,0.2637574065,0.2933894613
-14.0353206082,38.4213944652,1506367234.24959,0.0212321281,0.1656358817,0.2032935633
-14.2855664102,38.4664750265,1506367234.27092,0.0213320255,0.2502458019,0.0450805613
-14.0082225119,38.4834909341,1506367234.29089,0.0199689865,0.2773438983,0.0170159076
-14.4260913713,38.8067271644,1506367234.30965,0.0187578201,0.4178688594,0.3232362302
-14.785490782,39.0560972052,1506367234.33339,0.02374506,0.3593994107,0.2493700409
-14.2974313008,39.2084073651,1506367234.35338,0.0199890137,0.4880594812,0.1523101598
-14.6217482873,39.5216920299,1506367234.37213,0.0187499523,0.3243169864,0.3132846648
-14.6441949947,39.4982852494,1506367234.40204,0.0299081802,0.0224467074,0.0234067805
-14.6020102992,39.4423626363,1506367234.43342,0.0313827991,0.0421846955,0.0559226131
-14.255513649,39.6980708402,1506367234.45327,0.0198521614,0.3464966501,0.2557082038
-14.3390619703,39.9707218618,1506367234.47216,0.0188889503,0.0835483213,0.2726510216
-14.528404541,39.91038398,1506367234.4934,0.0212380886,0.1893425708,0.0603378817
-14.3579972638,40.129560189,1506367234.5134,0.0199999809,0.1704072772,0.219176209
-14.4188393791,40.3141876833,1506367234.53838,0.0249810219,0.0608421153,0.1846274943
-14.5379806783,40.7286114844,1506367234.55703,0.0186469555,0.1191412992,0.4144238011
-14.6308605523,41.0214780436,1506367234.58576,0.0287280083,0.092879874,0.2928665592
-14.5324717835,41.4506871978,1506367234.60837,0.0226149559,0.0983887688,0.4292091542
-14.3026567218,41.2979164261,1506367234.62847,0.0200989246,0.2298150618,0.1527707716
-14.3396628983,41.3996129311,1506367234.64713,0.0186569691,0.0370061765,0.1016965049
-14.2913521775,41.0601484655,1506367234.66715,0.0200212002,0.0483107208,0.3394644656
-14.1320749463,41.1811411997,1506367234.68581,0.0186657906,0.1592772311,0.1209927342
-14.3132573998,41.0354914532,1506367234.71709,0.0312781334,0.1811824535,0.1456497465
-13.9801753208,40.7752060924,1506367234.74709,0.0299968719,0.3330820791,0.2602853608
-14.0353653273,40.3398515522,1506367234.77827,0.0311851501,0.0551900066,0.4353545402
-13.97917467,40.2992776799,1506367234.79951,0.0212378502,0.0561906574,0.0405738723
-13.4529167211,40.0133099706,1506367234.81834,0.0188281536,0.5262579489,0.2859677093
-13.3967924026,39.6592205163,1506367234.84961,0.0312700272,0.0561243185,0.3540894544
-13.3040447522,39.3617016395,1506367234.86829,0.0186839104,0.0927476504,0.2975188767
-13.1382324696,38.9466914259,1506367234.89212,0.023829937,0.1658122826,0.4150102137
-13.0487919297,38.9027042884,1506367234.9134,0.0212769508,0.0894405399,0.0439871375
-12.886655642,38.4016416305,1506367234.93966,0.0262541771,0.1621362878,0.5010626579
-13.1739747996,38.2325495128,1506367234.95962,0.0199689865,0.2873191576,0.1690921177
-13.1158979875,37.8935922094,1506367234.97716,0.0175318718,0.0580768121,0.3389573033
-13.0869471074,37.9025050563,1506367235.00212,0.0249671936,0.0289508802,0.0089128469
-12.763700751,37.6610931701,1506367235.02204,0.0199148655,0.3232463564,0.2414118862
-13.0566817477,38.0091429533,1506367235.03961,0.0175769329,0.2929809967,0.3480497832
-12.9118382707,37.9456644661,1506367235.06462,0.0250000954,0.144843477,0.0634784872
-12.9579965468,38.0622124196,1506367235.09836,0.033741951,0.0461582761,0.1165479535
-12.730157261,38.284699392,1506367235.12212,0.0237619877,0.2278392857,0.2224869724
-13.0687519275,38.242300361,1506367235.14335,0.0212359428,0.3385946665,0.042399031
-12.7126671975,38.2428107766,1506367235.16334,0.0199820995,0.35608473,0.0005104156
-12.6987044264,38.4387261029,1506367235.18459,0.0212540627,0.0139627711,0.1959153264
-12.8310139754,38.3136083934,1506367235.20326,0.018666029,0.1323095491,0.1251177096
-12.6257868453,38.4379878792,1506367235.22334,0.0200819969,0.2052271301,0.1243794858
-12.5724154062,38.2954818286,1506367235.24084,0.0174980164,0.0533714391,0.1425060507
-12.8283939813,38.4359324455,1506367235.25958,0.0187468529,0.255978575,0.1404506169
-12.9199672712,38.654071278,1506367235.2846,0.0250120163,0.0915732899,0.2181388325
-13.0707461228,38.7504058318,1506367235.31588,0.0312860012,0.1507788516,0.0963345539
-12.9956494491,38.9738130327,1506367235.34085,0.0249729156,0.0750966737,0.2234072008
-13.6699728002,39.4944726784,1506367235.35835,0.0174951553,0.6743233511,0.5206596458
-13.4768709044,39.590758664,1506367235.37586,0.0175118446,0.1931018958,0.0962859856
-13.6952196549,39.7938749926,1506367235.40959,0.0337262154,0.2183487505,0.2031163286
-13.6057484764,39.8228585538,1506367235.43711,0.027520895,0.0894711785,0.0289835612
-13.7324663146,39.7641811428,1506367235.45711,0.0200030804,0.1267178382,0.0586774109
-13.246495328,39.9497543955,1506367235.47711,0.0199978352,0.4859709865,0.1855732526
-13.5996513463,40.1556776196,1506367235.49832,0.021212101,0.3531560183,0.2059232242
-13.2851626519,40.2062300145,1506367235.51959,0.0212678909,0.3144886945,0.0505523949
-13.6323494697,40.1388782437,1506367235.5396,0.0200140476,0.3471868179,0.0673517709
-13.4417955651,40.2168684183,1506367235.57085,0.0312440395,0.1905539046,0.0779901746
-13.372673169,40.1195554617,1506367235.5921,0.0212540627,0.0691223961,0.0973129566
-13.5041377916,40.2542326981,1506367235.61208,0.0199809074,0.1314646225,0.1346772364
-13.5041377916,40.2542326981,1506367235.62961,0.0175249577,0,0
-13.4022808908,40.1686650796,1506367235.65083,0.0212199688,0.1018569008,0.0855676185
-13.4325474903,40.2230248966,1506367235.6708,0.0199742317,0.0302665996,0.054359817
-13.3788765457,40.1383728014,1506367235.6933,0.0224969387,0.0536709446,0.0846520951
-13.2355767781,40.054213979,1506367235.71461,0.0213098526,0.1432997677,0.0841588224
-13.3562799708,39.9195868315,1506367235.73714,0.0225310326,0.1207031927,0.1346271476
