6.3928563432,-14.2893063742,1506365905.13421,Time,X,Y,,
3.3409857986,11.4765711859,1506366012.59376,0.0287721157,0.0696606395,0.0105418047,,
3.643071088,11.3012461601,1506366012.62885,0.0350878239,0.3020852894,0.1753250258,,
3.4876994321,11.174351713,1506366012.65497,0.0261271,0.1553716559,0.1268944471,,
2.9774715203,10.8974659505,1506366012.69252,0.0375499725,0.5102279118,0.2768857625,,
3.3892782061,10.4157505113,1506366012.72009,0.0275640488,0.4118066858,0.4817154392,,
3.2446194119,9.8997784293,1506366012.74005,0.0199599266,0.1446587942,0.515972082,,
3.0393085549,9.7887289139,1506366012.76882,0.0287690163,0.2053108571,0.1110495154,,
3.2410770444,9.7274972785,1506366012.79879,0.0299739838,0.2017684895,0.0612316354,,
3.2167689214,9.4743546176,1506366012.81879,0.0200030804,0.0243081229,0.2531426608,,
2.9890229071,9.0512452707,1506366012.84257,0.0237739086,0.2277460143,0.4231093469,,
2.8899439438,8.8025314267,1506366012.87005,0.0274860859,0.0990789634,0.248713844,,
2.6372238654,8.560033783,1506366012.89129,0.021239996,0.2527200783,0.2424976437,,
3.0452372783,8.5432593146,1506366012.9088,0.0175049305,0.4080134128,0.0167744684,,
2.8923157999,8.3301404742,1506366012.93881,0.030009985,0.1529214784,0.2131188405,,
2.6691311685,8.0574807093,1506366012.95631,0.0174970627,0.2231846314,0.2726597648,,
2.8478234372,7.8348721783,1506366012.97381,0.01749897,0.1786922688,0.2226085311,,
2.8480084218,7.7790713287,1506366012.99253,0.0187270641,0.0001849845,0.0558008496,,
2.773719306,7.7189376047,1506366013.02379,0.0312559605,0.0742891158,0.060133724,,
2.5678842618,7.5205040214,1506366013.05126,0.0274670124,0.2058350441,0.1984335833,,
2.826952003,7.5570077225,1506366013.07131,0.0200579166,0.2590677412,0.0365037011,,
2.7502318589,7.5203740521,1506366013.09249,0.0211720467,0.0767201441,0.0366336704,,
2.8253624034,7.6338219018,1506366013.12248,0.0299971104,0.0751305445,0.1134478497,,
2.8493245417,7.7068346143,1506366013.14375,0.0212700367,0.0239621384,0.0730127124,,
2.8208084387,7.6413298363,1506366013.16251,0.0187609196,0.028516103,0.065504778,,
2.7693832873,8.0534803573,1506366013.18501,0.0225000381,0.0514251514,0.412150521,,
2.7960422342,8.3171403243,1506366013.20376,0.018748045,0.0266589469,0.263659967,,
2.9507136036,8.410145781,1506366013.22376,0.0199999809,0.1546713693,0.0930054567,,
3.2789926472,8.7227182212,1506366013.24625,0.0224850178,0.3282790436,0.3125724402,,
3.0510631864,8.8468864166,1506366013.26627,0.0200209618,0.2279294608,0.1241681955,,
3.1186547228,9.0743097854,1506366013.28501,0.0187389851,0.0675915364,0.2274233688,,
2.9394705151,9.1893665576,1506366013.30875,0.0237438679,0.1791842077,0.1150567722,,
3.2468642753,9.1173872826,1506366013.33,0.0212500095,0.3073937602,0.071979275,,
3.3438449609,9.1575966808,1506366013.3575,0.0275039673,0.0969806856,0.0402093982,,
2.6334670019,9.3777424878,1506366013.37631,0.0188100338,0.710377959,0.220145807,,
2.9887272828,9.5799527507,1506366013.40251,0.0261940956,0.3552602809,0.2022102629,,
3.0375247359,9.9796240562,1506366013.42127,0.0187590122,0.0487974531,0.3996713056,,
2.8566817916,9.9880581629,1506366013.44496,0.0236890316,0.1808429443,0.0084341066,,
3.00868138,10.177937084,1506366013.4663,0.0213470459,0.1519995885,0.1898789211,,
2.7026892562,10.2408558993,1506366013.48868,0.0223798752,0.3059921238,0.0629188153,,
2.8239091659,10.6456331171,1506366013.51123,0.022550106,0.1212199097,0.4047772178,,
3.2826041662,10.7032913548,1506366013.53758,0.0263428688,0.4586950003,0.0576582376,,
3.0533484798,10.5764558554,1506366013.56118,0.0236079693,0.2292556864,0.1268354994,,
3.4399229367,10.3699467746,1506366013.5888,0.027613163,0.3865744569,0.2065090807,,
3.3403000205,10.1519169242,1506366013.61129,0.0224947929,0.0996229162,0.2180298505,,
3.7209410313,10.2142939267,1506366013.64128,0.0299851894,0.3806410108,0.0623770025,,
3.7434393143,10.2429349286,1506366013.67131,0.0300319195,0.022498283,0.0286410019,,
3.8442672958,9.721123597,1506366013.69753,0.0262179375,0.1008279816,0.5218113316,,
3.7997055162,9.2906856245,1506366013.72129,0.0237591267,0.0445617796,0.4304379725,,
4.4653303846,9.0406428073,1506366013.75634,0.0350539684,0.6656248684,0.2500428171,,
4.2844405096,8.4406771482,1506366013.78381,0.0274689198,0.1808898751,0.5999656592,,
4.5401765004,8.2547141626,1506366013.80255,0.0187449455,0.2557359909,0.1859629856,,
4.4746105996,8.1285382189,1506366013.82505,0.0225000381,0.0655659008,0.1261759437,,
4.3401117615,8.0449274236,1506366013.84382,0.018764019,0.1344988381,0.0836107953,,
4.1889056641,7.935473709,1506366013.86626,0.0224421024,0.1512060974,0.1094537146,,
4.3714141017,7.8522751671,1506366013.88498,0.0187208652,0.1825084376,0.0831985419,,
4.1244555737,7.8704755332,1506366013.90495,0.0199680328,0.246958528,0.0182003661,,
4.8076194946,7.9588118438,1506366013.9237,0.0187511444,0.6831639209,0.0883363106,,
4.5503985862,8.39433292,1506366013.94496,0.0212578773,0.2572209084,0.4355210762,,
4.1927608432,8.6049724928,1506366013.97494,0.0299839973,0.3576377429,0.2106395728,,
3.7836427446,8.7114290247,1506366013.99505,0.0201060772,0.4091180986,0.1064565319,,
3.8534634565,8.9521211084,1506366014.01616,0.0211150646,0.0698207119,0.2406920837,,
3.6512276271,9.1790162552,1506366014.03879,0.0226228237,0.2022358295,0.2268951469,,
3.494405515,10.043733283,1506366014.06743,0.0286400318,0.1568221121,0.8647170278,,
3.3390302636,10.7297830792,1506366014.08617,0.0187470913,0.1553752513,0.6860497961,,
3.8191538102,11.8420858718,1506366014.10617,0.0199968815,0.4801235465,1.1123027926,,
4.5280756396,12.1137959816,1506366014.12758,0.0214049816,0.7089218294,0.2717101098,,
5.1674203209,12.4506110435,1506366014.14886,0.0212800503,0.6393446813,0.3368150619,,
4.6469701443,12.6524488635,1506366014.16867,0.0198190212,0.5204501766,0.2018378201,,
4.3713550276,12.3227201221,1506366014.18756,0.0188810825,0.2756151167,0.3297287414,,
4.8049711398,12.1487208429,1506366014.2075,0.0199429989,0.4336161122,0.1739992792,,
4.1497395144,11.7870202918,1506366014.22748,0.0199868679,0.6552316254,0.3617005511,,
4.6059582416,11.5458888261,1506366014.24746,0.0199730396,0.4562187272,0.2411314657,,
4.3014310505,10.8327955631,1506366014.26995,0.0224940777,0.3045271911,0.713093263,,
4.2016728632,10.3545631375,1506366014.29376,0.0238029957,0.0997581872,0.4782324255,,
4.0791211261,9.5396312904,1506366014.31873,0.0249769688,0.1225517371,0.8149318471,,
4.1635018676,9.2242877834,1506366014.33999,0.0212628841,0.0843807415,0.315343507,,
3.6077670491,9.0147855793,1506366014.35999,0.0199990273,0.5557348185,0.2095022041,,
3.5811571766,8.8134031087,1506366014.38134,0.0213410854,0.0266098725,0.2013824706,,
3.6564944605,8.2227436325,1506366014.40004,0.0187060833,0.0753372839,0.5906594762,,
3.714568463,7.9774305041,1506366014.42003,0.0199890137,0.0580740026,0.2453131284,,
3.5379746682,7.8239429926,1506366014.44,0.0199689865,0.1765937948,0.1534875115,,
3.0509232588,7.7744516665,1506366014.46005,0.0200519562,0.4870514095,0.0494913261,,
3.6614705775,7.690320047,1506366014.4801,0.0200469494,0.6105473188,0.0841316195,,
3.484863265,7.5686783998,1506366014.50005,0.0199511051,0.1766073125,0.1216416472,,
3.511625703,7.5601094336,1506366014.52258,0.0225348473,0.026762438,0.0085689662,,
3.7888506109,7.5417088578,1506366014.5413,0.0187160969,0.2772249079,0.0184005758,,
3.5607906917,7.3360271792,1506366014.57371,0.0324099064,0.2280599192,0.2056816786,,
3.7877325502,7.6202024035,1506366014.59258,0.0188729763,0.2269418585,0.2841752242,,
3.8420710898,7.5761434026,1506366014.61257,0.0199830532,0.0543385396,0.0440590009,,
3.944863344,7.7742561031,1506366014.63377,0.0212008953,0.1027922542,0.1981127005,,
4.0501157275,7.8084681981,1506366014.65499,0.0212190151,0.1052523835,0.034212095,,
4.0468535921,7.8566692612,1506366014.675,0.0200171471,0.0032621354,0.0482010631,,
3.9463872563,7.4497951198,1506366014.69369,0.0186898708,0.1004663358,0.4068741414,,
4.072887018,7.4063537232,1506366014.7138,0.0201101303,0.1264997617,0.0434413966,,
3.6900771769,7.4959221336,1506366014.73382,0.0200200081,0.3828098411,0.0895684104,,
4.2717116426,7.3367004508,1506366014.75382,0.0199990273,0.5816344657,0.1592216828,,
4.1991518277,7.1112210052,1506366014.77505,0.0212318897,0.0725598149,0.2254794456,,
4.2212666335,7.0116872832,1506366014.79502,0.0199680328,0.0221148057,0.0995337219,,
4.2470130238,6.919054417,1506366014.81508,0.0200560093,0.0257463904,0.0926328663,,
4.3934773529,6.7957065806,1506366014.835,0.0199170113,0.1464643291,0.1233478364,,
4.1278106208,6.6237969695,1506366014.85498,0.0199890137,0.2656667322,0.171909611,,
4.2791139166,6.3565423838,1506366014.87504,0.0200550556,0.1513032958,0.2672545858,,
3.9775707787,6.2007021945,1506366014.89507,0.0200328827,0.3015431378,0.1558401893,,
3.8748049193,6.4155566657,1506366014.91505,0.019974947,0.1027658594,0.2148544712,,
3.8922447,6.5722765447,1506366014.93751,0.0224580765,0.0174397807,0.1567198789,,
3.9633142315,6.6855617754,1506366014.95753,0.0200231075,0.0710695315,0.1132852307,,
3.6402186883,6.606592203,1506366014.98626,0.0287299156,0.3230955432,0.0789695724,,
3.1858146361,6.5355647599,1506366015.01748,0.0312168598,0.4544040523,0.0710274431,,
3.5419050374,6.753015972,1506366015.03748,0.020004034,0.3560904013,0.2174512121,,
3.1560740339,6.8098325735,1506366015.05878,0.0213010311,0.3858310035,0.0568166016,,
2.9541246001,7.1098611064,1506366015.09005,0.0312650204,0.2019494338,0.3000285328,,
2.6987142243,7.1871755596,1506366015.11002,0.0199761391,0.2554103758,0.0773144533,,
2.6722833924,7.5315533759,1506366015.12879,0.0187728405,0.0264308319,0.3443778162,,
2.7965121354,7.5900883004,1506366015.15249,0.0236971378,0.124228743,0.0585349245,,
2.6431908138,7.759938347,1506366015.18379,0.0313029289,0.1533213216,0.1698500466,,
2.995914125,8.151035691,1506366015.2113,0.0275020599,0.3527233112,0.391097344,,
2.6658754186,7.8675139194,1506366015.2313,0.0200049877,0.3300387064,0.2835217715,,
2.4884724792,7.8864733971,1506366015.25129,0.0199918747,0.1774029393,0.0189594776,,
2.3364702052,7.9176142143,1506366015.27752,0.0262291431,0.1520022741,0.0311408172,,
2.5572095028,8.256396513,1506366015.30253,0.0250120163,0.2207392976,0.3387822987,,
2.6116294237,8.5540543787,1506366015.33256,0.0300209522,0.0544199209,0.2976578657,,
2.4580967563,8.7320614589,1506366015.36387,0.0313098431,0.1535326674,0.1780070802,,
2.3993252915,9.7181773879,1506366015.38629,0.0224270821,0.0587714649,0.986115929,,
2.3993252915,9.7181773879,1506366015.40624,0.0199480057,0,0,,
2.5420745434,10.5340886448,1506366015.43382,0.0275800228,0.1427492519,0.8159112569,,
2.1064491174,10.8994121979,1506366015.45381,0.019990921,0.435625426,0.3653235531,,
2.4053063352,11.4606462678,1506366015.47629,0.0224759579,0.2988572178,0.56123407,,
2.2802633845,11.5225463319,1506366015.49497,0.0186870098,0.1250429506,0.061900064,,
2.712824532,11.7296852768,1506366015.52877,0.0337991714,0.4325611475,0.2071389449,,
2.4830823528,11.7034380354,1506366015.55502,0.0262439251,0.2297421793,0.0262472414,,
2.6628767773,11.6850764264,1506366015.58751,0.0324940681,0.1797944246,0.018361609,,
2.8661126998,11.425430837,1506366015.60625,0.0187430382,0.2032359225,0.2596455894,,
3.0955460772,11.3148788871,1506366015.62627,0.0200128555,0.2294333773,0.1105519499,,
3.0185438759,11.2974646979,1506366015.64879,0.0225260258,0.0770022012,0.0174141892,,
3.396954977,11.211291526,1506366015.66757,0.0187740326,0.3784111011,0.0861731719,,
3.5227065572,11.2172675406,1506366015.68877,0.0212059021,0.1257515802,0.0059760146,,
3.578648843,11.2361073906,1506366015.7175,0.0287292004,0.0559422858,0.01883985,,
3.8557534802,11.3019951154,1506366015.73754,0.0200378895,0.2771046372,0.0658877249,,
3.6539696681,11.4684519642,1506366015.75502,0.0174820423,0.2017838122,0.1664568487,,
4.0367392407,11.6488502367,1506366015.78377,0.0287489891,0.3827695726,0.1803982725,,
3.8830762323,11.5394530851,1506366015.80254,0.0187659264,0.1536630084,0.1093971516,,
3.8312900718,11.513277935,1506366015.82,0.0174629688,0.0517861605,0.0261751501,,
3.7261332586,11.6266531369,1506366015.83999,0.01998806,0.1051568132,0.1133752019,,
3.9092920114,11.6042917883,1506366015.8625,0.0225150585,0.1831587528,0.0223613486,,
3.9053084842,11.4235289119,1506366015.88376,0.0212550163,0.0039835272,0.1807628765,,
4.0812804919,11.5458323582,1506366015.91125,0.0274939537,0.1759720077,0.1223034464,,
4.082322291,11.6222178311,1506366015.93252,0.0212709904,0.0010417991,0.0763854729,,
4.3648649965,11.2608567974,1506366015.95252,0.0199930668,0.2825427055,0.3613610338,,
4.3666476658,11.3529325505,1506366015.97517,0.0226538181,0.0017826693,0.0920757532,,
4.1160244804,11.0010335097,1506366015.99381,0.0186359882,0.2506231854,0.3518990408,,
4.2410677633,10.8233737413,1506366016.02496,0.0311582088,0.1250432829,0.1776597684,,
4.3983138233,10.7022314672,1506366016.04375,0.0187888145,0.15724606,0.1211422741,,
4.424485356,10.8000697413,1506366016.06371,0.0199561119,0.0261715327,0.0978382741,,
4.2471952019,10.5383251487,1506366016.0875,0.023788929,0.1772901541,0.2617445926,,
4.7805145332,10.3054546408,1506366016.10752,0.0200250149,0.5333193312,0.232870508,,
4.8916151081,9.8663550512,1506366016.12618,0.0186600685,0.1111005749,0.4390995895,,
4.7867044675,9.5593630919,1506366016.14626,0.0200779438,0.1049106406,0.3069919594,,
4.6081771097,9.3018204225,1506366016.16629,0.0200240612,0.1785273578,0.2575426694,,
4.2507306698,8.5688530294,1506366016.18622,0.0199320316,0.3574464399,0.732967393,,
4.1226653332,8.4265688735,1506366016.21634,0.0301249027,0.1280653365,0.142284156,,
4.5019499943,8.2248861141,1506366016.23869,0.0223441124,0.379284661,0.2016827594,,
4.3871608297,8.2098600692,1506366016.2575,0.0188109875,0.1147891646,0.0150260449,,
4.3354665619,8.073973504,1506366016.28123,0.0237288475,0.0516942678,0.1358865651,,
4.1290065158,8.1732400378,1506366016.29879,0.0175600052,0.2064600461,0.0992665338,,
4.5345088047,8.1730248592,1506366016.31629,0.0175070763,0.4055022889,0.0002151786,,
4.9375941063,8.4096839975,1506366016.33766,0.021365881,0.4030853016,0.2366591383,,
4.9405283101,8.3037826218,1506366016.35748,0.0198161602,0.0029342038,0.1059013757,,
5.1893811916,8.2369742065,1506366016.37753,0.0200560093,0.2488528815,0.0668084153,,
5.3207419506,8.1257674595,1506366016.39749,0.0199599266,0.131360759,0.111206747,,
5.5488811108,8.4076827123,1506366016.41746,0.0199699402,0.2281391602,0.2819152528,,
5.1232040994,8.5723604411,1506366016.43766,0.0201950073,0.4256770115,0.1646777287,,
5.0444279082,8.6073044409,1506366016.45748,0.0198271275,0.0787761912,0.0349439998,,
5.0873739904,9.0849260311,1506366016.47749,0.0200018883,0.0429460822,0.4776215902,,
5.0063953965,9.3825081707,1506366016.49748,0.0199940205,0.0809785938,0.2975821396,,
5.4215118952,9.4030979567,1506366016.51996,0.0224781036,0.4151164987,0.020589786,,
5.2093680843,9.9584991541,1506366016.54874,0.0287849903,0.212143811,0.5554011974,,
5.7220862716,10.1581331147,1506366016.57011,0.0213699341,0.5127181873,0.1996339605,,
4.835882113,11.2063104534,1506366016.58999,0.0198760033,0.8862041585,1.0481773387,,
5.0476584023,11.8543272499,1506366016.61122,0.0212309361,0.2117762893,0.6480167965,,
4.9642678501,12.4558122672,1506366016.62995,0.0187339783,0.0833905522,0.6014850173,,
4.5731496365,12.9712372794,1506366016.65121,0.0212562084,0.3911182136,0.5154250123,,
4.541602619,13.2509803281,1506366016.66996,0.0187499523,0.0315470175,0.2797430487,,
4.7231255227,13.0914217912,1506366016.69128,0.0213229656,0.1815229037,0.159558537,,
4.5415436573,13.1210615387,1506366016.7101,0.0188179016,0.1815818654,0.0296397476,,
4.3678391223,12.9546500745,1506366016.73014,0.0200371742,0.1737045349,0.1664114643,,
4.1378735374,12.8765756711,1506366016.75017,0.02003479,0.229965585,0.0780744034,,
4.4159874044,12.8239615043,1506366016.7715,0.0213241577,0.2781138671,0.0526141668,,
4.52494483,12.7147884185,1506366016.7926,0.0211060047,0.1089574256,0.1091730858,,
4.4736793671,12.6954745409,1506366016.81137,0.0187728405,0.051265463,0.0193138776,,
4.6825865337,12.7064771935,1506366016.83135,0.019972086,0.2089071666,0.0110026526,,
4.6807815677,12.6770485288,1506366016.85143,0.0200870037,0.001804966,0.0294286647,,
4.5795065982,12.6502491771,1506366016.87143,0.0199980736,0.1012749695,0.0267993517,,
4.480751694,12.7095983813,1506366016.8926,0.0211720467,0.0987549042,0.0593492043,,
4.4001663108,12.843196768,1506366016.91392,0.0213158131,0.0805853832,0.1335983867,,
4.3892892889,12.9661513475,1506366016.93266,0.0187439919,0.0108770219,0.1229545795,,
4.0871212074,12.8091567438,1506366016.95264,0.0199751854,0.3021680815,0.1569946037,,
4.5465862225,12.7371857241,1506366016.97382,0.0211818218,0.4594650152,0.0719710197,,
3.9935078457,12.7102181673,1506366016.99265,0.018830061,0.5530783768,0.0269675568,,
4.5994786842,12.8037249201,1506366017.01503,0.0223801136,0.6059708385,0.0935067528,,
4.4779474017,12.6736078493,1506366017.03383,0.0188038349,0.1215312825,0.1301170709,,
4.4014669679,13.0711449093,1506366017.05513,0.0212950706,0.0764804338,0.39753706,,
4.8008072982,13.2818025186,1506366017.07641,0.0212769508,0.3993403303,0.2106576093,,
4.3662300415,13.2921034462,1506366017.1052,0.0287899971,0.4345772567,0.0103009275,,
4.1660514455,13.4126500179,1506366017.12515,0.0199539661,0.200178596,0.1205465718,,
4.0192968528,13.1301975297,1506366017.14516,0.0200049877,0.1467545927,0.2824524882,,
3.9950464709,13.0412992282,1506366017.16518,0.0200190544,0.0242503819,0.0888983015,,
4.2756411785,12.9144160678,1506366017.18516,0.0199890137,0.2805947076,0.1268831604,,
4.22168623,13.0319909448,1506366017.20629,0.0211219788,0.0539549485,0.117574877,,
4.3212924844,13.0523170618,1506366017.24517,0.0388810635,0.0996062545,0.020326117,,
4.1476551395,12.8660873775,1506366017.26765,0.022480011,0.1736373449,0.1862296843,,
4.4830623721,12.6012482563,1506366017.28654,0.0188970566,0.3354072326,0.2648391212,,
4.0991484764,12.6009197047,1506366017.3065,0.0199549198,0.3839138957,0.0003285516,,
4.2529766255,12.3625055044,1506366017.32633,0.0198290348,0.153828149,0.2384142003,,
4.5288868772,12.3313818047,1506366017.35019,0.0238659382,0.2759102517,0.0311236997,,
4.4281526509,12.1105058562,1506366017.37392,0.0237250328,0.1007342263,0.2208759484,,
4.2041932391,12.0570176207,1506366017.40763,0.0337069035,0.2239594118,0.0534882355,,
4.4308102254,11.8452811914,1506366017.42765,0.0200231075,0.2266169863,0.2117364292,,
4.2370950263,11.5226186218,1506366017.44765,0.0199990273,0.1937151991,0.3226625697,,
4.1116344866,11.0754258279,1506366017.48003,0.0323839188,0.1254605397,0.4471927939,,
4.3843218778,10.8183958595,1506366017.50142,0.0213899612,0.2726873912,0.2570299684,,
4.206873039,10.2284835918,1506366017.52014,0.0187141895,0.1774488388,0.5899122677,,
4.3932920557,10.2975304315,1506366017.53893,0.0187928677,0.1864190167,0.0690468397,,
4.2165897132,9.9053154724,1506366017.55898,0.0200541019,0.1767023426,0.3922149591,,
4.6531368107,9.6847189489,1506366017.58139,0.0224089622,0.4365470976,0.2205965235,,
4.6330243564,9.2207866087,1506366017.60014,0.0187489986,0.0201124543,0.4639323402,,
4.4052733731,9.1497419589,1506366017.62012,0.0199780464,0.2277509833,0.0710446498,,
4.3563788319,8.9106873546,1506366017.64024,0.0201239586,0.0488945412,0.2390546043,,
4.3270709038,8.7460518854,1506366017.66009,0.0198509693,0.0293079282,0.1646354691,,
4.4317450661,8.4478582643,1506366017.68019,0.0200920105,0.1046741624,0.2981936211,,
4.5634187319,8.4725637226,1506366017.70024,0.0200510025,0.1316736658,0.0247054583,,
4.5096015362,8.3329181849,1506366017.72137,0.0211319923,0.0538171958,0.1396455377,,
4.3354478208,8.3560955763,1506366017.74259,0.0212249756,0.1741537154,0.0231773914,,
4.4596366184,8.3351225492,1506366017.76132,0.0187299252,0.1241887976,0.0209730271,,
4.48928418,8.3551064481,1506366017.78888,0.027559042,0.0296475616,0.0199838989,,
4.4112978064,8.2345107341,1506366017.81269,0.0238029957,0.0779863736,0.120595714,,
4.6932718446,8.1428257641,1506366017.8326,0.0199189186,0.2819740382,0.0916849699,,
5.0272343626,8.0772706613,1506366017.8664,0.033796072,0.333962518,0.0655551028,,
4.7178386715,8.235597763,1506366017.88509,0.0186841488,0.3093956911,0.1583271017,,
4.6673450048,8.1210591486,1506366017.91391,0.0288259983,0.0504936667,0.1145386145,,
5.0452662788,8.1021414301,1506366017.93384,0.0199239254,0.377921274,0.0189177185,,
4.8140395829,8.4367239392,1506366017.95381,0.0199730396,0.2312266959,0.3345825091,,
4.7139194918,8.7380229199,1506366017.97765,0.0238399506,0.1001200911,0.3012989807,,
4.669172223,8.7802908237,1506366017.99641,0.0187590122,0.0447472688,0.0422679038,,
4.771142948,8.7022702488,1506366018.01509,0.0186798573,0.101970725,0.0780205749,,
4.7164941568,8.8034513689,1506366018.03516,0.0200772285,0.0546487912,0.1011811201,,
4.7677813751,8.7201847413,1506366018.05632,0.0211567879,0.0512872183,0.0832666276,,
4.8903885043,8.9134686747,1506366018.07884,0.022521019,0.1226071292,0.1932839333,,
4.939165859,9.1762690295,1506366018.09761,0.0187690258,0.0487773547,0.2628003548,,
4.8126997404,9.0011943902,1506366018.11637,0.0187571049,0.1264661186,0.1750746393,,
4.5020560413,9.237195185,1506366018.14639,0.0300199986,0.3106436991,0.2360007948,,
4.6891155481,9.0842069633,1506366018.16763,0.0212440491,0.1870595068,0.1529882217,,
4.564621597,9.0202517556,1506366018.18897,0.0213348866,0.124493951,0.0639552077,,
4.379464283,9.0683881022,1506366018.20759,0.0186259747,0.185157314,0.0481363466,,
4.7120348722,9.0625368037,1506366018.22884,0.0212459564,0.3325705892,0.0058512985,,
5.0852187278,8.8661541865,1506366018.24885,0.0200099945,0.3731838556,0.1963826172,,
4.9387281738,8.719448542,1506366018.27009,0.021239996,0.1464905539,0.1467056444,,
5.1534150703,8.3866255724,1506366018.29135,0.02125597,0.2146868964,0.3328229696,,
5.1534150703,8.3866255724,1506366018.31009,0.018748045,0,0,,
5.1305548049,8.2445693195,1506366018.32885,0.018761158,0.0228602653,0.1420562529,,
5.0561718746,8.0951541025,1506366018.34884,0.0199890137,0.0743829303,0.149415217,,
5.2041988025,8.0895387484,1506366018.37143,0.0225830078,0.1480269279,0.0056153541,,
5.5085805658,8.0815499563,1506366018.39135,0.0199279785,0.3043817633,0.0079887921,,
5.4197937957,8.373224132,1506366018.41138,0.0200219154,0.08878677,0.2916741757,,
5.2817278703,8.2346652658,1506366018.43007,0.018695116,0.1380659255,0.1385588662,,
5.0722471971,8.3564248424,1506366018.45009,0.020015955,0.2094806732,0.1217595766,,
5.0734230958,8.2247692448,1506366018.47515,0.0250658989,0.0011758987,0.1316555976,,
5.1294394477,8.31772474,1506366018.50128,0.026129961,0.0560163519,0.0929554951,,
5.1270591675,8.557191311,1506366018.52502,0.0237360001,0.0023802802,0.239466571,,
4.7213061255,8.5065754225,1506366018.55384,0.0288209915,0.405753042,0.0506158885,,
4.6413297155,8.7028009797,1506366018.5838,0.0299580097,0.07997641,0.1962255572,,
4.6152473947,8.7687564828,1506366018.60255,0.0187520981,0.0260823209,0.0659555031,,
4.2531133479,8.7278933942,1506366018.62522,0.0226740837,0.3621340467,0.0408630886,,
4.2799051617,8.6107736612,1506366018.64392,0.0186979771,0.0267918138,0.117119733,,
4.3380856256,8.4643084704,1506366018.66265,0.0187299252,0.0581804639,0.1464651908,,
4.5160961269,8.4467154708,1506366018.68513,0.0224819183,0.1780105013,0.0175929996,,
4.2870645432,8.0267006172,1506366018.70583,0.0206971169,0.2290315837,0.4200148536,,
4.4183506349,7.800625169,1506366018.7239,0.0180678368,0.1312860917,0.2260754482,,
4.242328195,7.4646789215,1506366018.74389,0.0199890137,0.1760224398,0.3359462475,,
4.4731241318,7.1300208182,1506366018.77643,0.0325419903,0.2307959368,0.3346581033,,
4.1414670293,6.8347666635,1506366018.79507,0.018638134,0.3316571025,0.2952541547,,
5.0084484045,6.0055129632,1506366018.81511,0.0200390816,0.8669813752,0.8292537003,,
5.0585894374,5.5195660355,1506366018.83507,0.0199608803,0.0501410329,0.4859469278,,
5.3963303709,5.1668705127,1506366018.85645,0.0213799477,0.3377409336,0.3526955228,,
5.5815655575,4.8673721816,1506366018.87647,0.0200181007,0.1852351866,0.299498331,,
5.8140992944,4.4245951885,1506366018.89514,0.0186700821,0.2325337368,0.4427769931,,
5.8631287085,4.396892091,1506366018.91637,0.0212299824,0.0490294141,0.0277030975,,
5.6062636251,4.3668565806,1506366018.94888,0.0325160027,0.2568650834,0.0300355104,,
4.9249152609,4.1457446441,1506366018.97886,0.0299777985,0.6813483642,0.2211119364,,
4.7986006435,4.0764221723,1506366019.0014,0.0225400925,0.1263146173,0.0693224719,,
4.4669665346,4.3576959931,1506366019.02631,0.0249109268,0.3316341089,0.2812738208,,
4.6254120997,4.3387664991,1506366019.04765,0.0213429928,0.1584455651,0.0189294941,,
3.8596241669,4.4705742052,1506366019.07763,0.0299751759,0.7657879328,0.1318077061,,
3.9592421645,4.7674847355,1506366019.1014,0.0237708092,0.0996179976,0.2969105304,,
3.6029700066,4.8752690655,1506366019.12135,0.0199542046,0.3562721579,0.10778433,,
3.6215545505,4.8501643323,1506366019.14013,0.0187778473,0.0185845438,0.0251047332,,
3.2902217816,4.9677181205,1506366019.16016,0.0200300217,0.3313327689,0.1175537882,,
3.3721485378,4.9112657632,1506366019.17883,0.0186700821,0.0819267561,0.0564523573,,
2.9639280082,4.9066442823,1506366019.19882,0.0199899673,0.4082205296,0.0046214809,,
2.990825697,4.9826475969,1506366019.21878,0.0199570656,0.0268976888,0.0760033146,,
3.26717965,4.9618419186,1506366019.23883,0.0200529099,0.276353953,0.0208056784,,
3.0132025086,5.2863381784,1506366019.26011,0.0212779045,0.2539771413,0.3244962598,,
2.9370246393,5.3509092927,1506366019.28007,0.0199580193,0.0761778693,0.0645711144,,
2.7318779158,5.7265673025,1506366019.30007,0.020001173,0.2051467235,0.3756580098,,
2.9308724517,6.0135906837,1506366019.32017,0.0200989246,0.1989945359,0.2870233812,,
2.9855614325,6.1061237077,1506366019.34016,0.0199899673,0.0546889809,0.092533024,,
2.7801466696,6.5357697015,1506366019.36016,0.0199990273,0.2054147629,0.4296459938,,
2.6995005801,6.6480594149,1506366019.38264,0.0224809647,0.0806460895,0.1122897134,,
2.8519997226,6.8120151075,1506366019.41265,0.0300071239,0.1524991426,0.1639556926,,
3.032615987,6.8306164134,1506366019.44514,0.0324938297,0.1806162644,0.0186013058,,
3.2105912026,6.7316365569,1506366019.47139,0.0262460709,0.1779752156,0.0989798565,,
3.3368792205,6.8799261629,1506366019.49264,0.0212569237,0.1262880179,0.148289606,,
3.3880389169,6.8241294704,1506366019.51387,0.0212261677,0.0511596964,0.0557966925,,
3.485648817,6.8651107338,1506366019.53389,0.0200238228,0.0976099001,0.0409812635,,
3.3871529086,6.7403138509,1506366019.55265,0.0187530518,0.0984959084,0.1247968829,,
